"","Member","Value","Direction","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"1","302.1472934",16.3575191044342,"Sig. High",302.1472934,15,28,2,0,0,1,1,0,"CHOSP",NA,303.1546234,-0.634372354,NA,"C15H28O2SP",0,0,2.5,0.5,-1.5,111.6,301.809913032931,0.190086967068964,-1.8,0.133333333333333,1.86666666666667,0,0.0666666666666667,0,"Lipid","Lipid","Lipid"
"2","667.2190981",15.7803810075306,"Sig. High",667.2190981,38,36,11,0,0,0,0,0,"CHO",NA,668.2264281,0.696558,NA,"C38H36O11",0.37037037037037,0.476923076923077,21,10,10,70.8,666.474075294403,0.525924705597049,-0.368421052631579,0.289473684210526,0.947368421052632,0,0,NA,"Lignin","Lignin","Other"
"3","595.310199",14.9453937799738,"Sig. High",595.310199,31,51,6,1,0,1,1,0,"CHNOSP",NA,596.317529,0.008523983,NA,"C31H51O6NSP",0,0.06,7.5,1.5,-1.5,96.1548387096774,594.645470313542,0.354529686457681,-1.25806451612903,0.193548387096774,1.64516129032258,0.032258064516129,0.032258064516129,1,"Lipid","Lipid","Lipid"
"4","749.2369849",2.38740543284469,"Sig. High",749.2369849,50,38,5,0,0,1,0,0,"CHOS",NA,750.2443149,0.355925224,NA,"C50H38O5S",0.590909090909091,0.612903225806452,32,27,26,75.12,748.400380189288,0.599619810711602,-0.52,0.1,0.76,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"5","779.247554",2.03305355293344,"Sig. High",779.247554,51,40,6,0,0,1,0,0,"CHOS",NA,780.254884,0.347886464,NA,"C51H40O6S",0.568181818181818,0.595744680851064,32,26,25,74.8294117647059,778.377439219729,0.622560780270646,-0.509803921568627,0.117647058823529,0.784313725490196,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"6","765.2319801",3.74877778137598,"Sig. High",765.2319801,50,38,6,0,0,1,0,0,"CHOS",NA,766.2393101,0.423261441,NA,"C50H38O6S",0.581395348837209,0.608695652173913,32,26,25,73.98,764.377515234755,0.622484765244621,-0.48,0.12,0.76,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"7","783.2425561",4.26980047810682,"Sig. High",783.2425561,50,40,7,0,0,1,0,0,"CHOS",NA,784.2498861,0.457642283,NA,"C50H40O7S",0.547619047619048,0.582417582417582,31,24,23,73.98,782.367980464695,0.632019535305176,-0.48,0.14,0.8,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Lignin","Other"
"8","763.2527908",2.22100103765268,"Sig. High",763.2527908,51,40,5,0,0,1,0,0,"CHOS",NA,764.2601208,0.553255996,NA,"C51H40O5S",0.577777777777778,0.6,32,27,26,75.9470588235294,762.400535915209,0.599464084791066,-0.549019607843137,0.0980392156862745,0.784313725490196,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"9","767.2476586",3.63411313381082,"Sig. High",767.2476586,50,40,6,0,0,1,0,0,"CHOS",NA,768.2549886,0.437142283,NA,"C50H40O6S",0.558139534883721,0.58695652173913,31,25,24,75.12,766.390943010135,0.609056989864939,-0.52,0.12,0.8,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Unsat Hydrocarbon","Other"
"10","751.2162037",2.69417067199863,"Sig. High",751.2162037,49,36,6,0,0,1,0,0,"CHOS",NA,752.2235337,0.294161759,NA,"C49H36O6S",0.595238095238095,0.622222222222222,32,26,25,73.0959183673469,750.377388975895,0.62261102410514,-0.448979591836735,0.122448979591837,0.73469387755102,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"11","741.2319149",2.42205870472106,"Sig. High",741.2319149,48,38,6,0,0,1,0,0,"CHOS",NA,742.2392449,0.380466254,NA,"C48H38O6S",0.560975609756098,0.590909090909091,30,24,23,74.55,740.404248721964,0.595751278035664,-0.5,0.125,0.791666666666667,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"12","711.2212522",8.3364971584306,"Sig. High",711.2212522,47,36,5,0,0,1,0,0,"CHOS",NA,712.2285822,0.258957763,NA,"C47H36O5S",0.585365853658537,0.609195402298851,30,25,24,74.8531914893617,710.427096196038,0.572903803962049,-0.51063829787234,0.106382978723404,0.765957446808511,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"13","753.2318114",4.11118642987488,"Sig. High",753.2318114,49,38,6,0,0,1,0,0,"CHOS",NA,754.2391414,0.237149839,NA,"C49H38O6S",0.571428571428571,0.6,31,25,24,74.2591836734694,752.39074603033,0.60925396966968,-0.489795918367347,0.122448979591837,0.775510204081633,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"14","735.2212041",3.8727237965827,"Sig. High",735.2212041,49,36,5,0,0,1,0,0,"CHOS",NA,736.2285341,0.185150828,NA,"C49H36O5S",0.604651162790698,0.626373626373626,32,27,26,74.2591836734694,734.400249535341,0.59975046465911,-0.489795918367347,0.102040816326531,0.73469387755102,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"15","737.2368098",2.3711109846448,"Sig. High",737.2368098,49,38,5,0,0,1,0,0,"CHOS",NA,738.2441398,0.12453674,NA,"C49H38O5S",0.581395348837209,0.604395604395604,31,26,25,75.4224489795918,736.41360459201,0.586395407990494,-0.530612244897959,0.102040816326531,0.775510204081633,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"16","777.268632",3.021220117548,"Sig. High",777.268632,52,42,5,0,0,1,0,0,"CHOS",NA,778.275962,0.788960291,NA,"C52H42O5S",0.565217391304348,0.587628865979381,32,27,26,76.7423076923077,776.400726901713,0.599273098286517,-0.576923076923077,0.0961538461538462,0.807692307692308,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"17","785.2584383",2.17519887098521,"Sig. High",785.2584383,50,42,7,0,0,1,0,0,"CHOS",NA,786.2657683,0.751705368,NA,"C50H42O7S",0.523809523809524,0.56043956043956,30,23,22,75.12,784.381611712621,0.618388287378821,-0.52,0.14,0.84,0,0,NA,"Unsat Hydrocarbon","Lignin","Other"
"18","799.237696",2.52013842384303,"Sig. High",799.237696,50,40,8,0,0,1,0,0,"CHOS",NA,800.245026,0.730021989,NA,"C50H40O8S",0.536585365853659,0.577777777777778,31,23,22,72.84,798.345260048589,0.654739951411443,-0.44,0.16,0.8,0,0,NA,"Cond Hydrocarbon","Lignin","Other"
"19","797.2585438",2.42856289240979,"Sig. High",797.2585438,51,42,7,0,0,1,0,0,"CHOS",NA,798.2658738,0.815438128,NA,"C51H42O7S",0.534883720930233,0.56989247311828,31,24,23,74.8294117647059,796.368317787616,0.631682212384021,-0.509803921568627,0.137254901960784,0.823529411764706,0,0,NA,"Unsat Hydrocarbon","Lignin","Other"
"20","827.23271",2.5539346574166,"Sig. High",827.23271,51,40,9,0,0,1,0,0,"CHOS",NA,828.24004,0.825333931,NA,"C51H40O9S",0.536585365853659,0.582417582417582,32,23,22,71.4764705882353,826.30901456586,0.690985434139748,-0.392156862745098,0.176470588235294,0.784313725490196,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"21","811.2742138",2.37449144996503,"Sig. High",811.2742138,52,44,7,0,0,1,0,0,"CHOS",NA,812.2815438,0.882010289,NA,"C52H44O7S",0.522727272727273,0.557894736842105,31,24,23,75.6461538461538,810.368337765284,0.631662234716259,-0.538461538461538,0.134615384615385,0.846153846153846,0,0,NA,"Unsat Hydrocarbon","Lignin","Other"
"22","809.258368",5.49729933964546,"Sig. High",809.258368,52,42,7,0,0,1,0,0,"CHOS",NA,810.265698,0.642676823,NA,"C52H42O7S",0.545454545454545,0.578947368421053,32,25,24,74.55,808.354742876713,0.645257123287251,-0.5,0.134615384615385,0.807692307692308,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Lignin","Other"
"23","795.2428323",2.61976205359819,"Sig. High",795.2428323,51,40,7,0,0,1,0,0,"CHOS",NA,796.2501623,0.797604538,NA,"C51H40O7S",0.558139534883721,0.591397849462366,32,25,24,73.7117647058824,794.354857049084,0.645142950915556,-0.470588235294118,0.137254901960784,0.784313725490196,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"24","813.2535427",3.62302011974077,"Sig. High",813.2535427,51,42,8,0,0,1,0,0,"CHOS",NA,814.2608727,0.9589244,NA,"C51H42O8S",0.523809523809524,0.565217391304348,31,23,22,73.7117647058824,812.345456528952,0.654543471048441,-0.470588235294118,0.156862745098039,0.823529411764706,0,0,NA,"Other","Lignin","Other"
"25","675.2724953",3.1660225759175,"Sig. High",675.2724953,49,40,1,0,0,1,0,0,"CHOS",NA,676.2798253,-0.316609498,NA,"C49H40OS",0.595744680851064,0.6,30,29,28,81.2387755102041,674.518479999144,0.481520000856221,-0.73469387755102,0.0204081632653061,0.816326530612245,0,0,NA,"Other","Unsat Hydrocarbon","Other"
"26","645.26181",3.55471129925485,"Sig. High",645.26181,48,38,0,0,0,1,0,0,"CHS",NA,646.26914,-0.517994491,NA,"C48H38S",0.617021276595745,0.617021276595745,30,30,29,81.675,644.541304898453,0.458695101547278,-0.75,0,0.791666666666667,0,0,NA,"Other","Cond Hydrocarbon","Other"
"27","703.1949281",3.49296222212871,"Sig. High",703.1949281,48,32,4,0,0,1,0,0,"CHOS",NA,704.2022581,0.106510921,NA,"C48H32O4S",0.651162790697674,0.666666666666667,33,29,28,73.3625,702.409734361232,0.590265638768187,-0.458333333333333,0.0833333333333333,0.666666666666667,0,0,NA,"Other","Cond Hydrocarbon","Other"
"28","755.247254",1.65086261598231,"High",755.247254,49,40,6,0,0,1,0,0,"CHOS",NA,756.254584,-0.037765062,NA,"C49H40O6S",0.547619047619048,0.577777777777778,30,24,23,75.4224489795918,754.403938169118,0.596061830881922,-0.530612244897959,0.122448979591837,0.816326530612245,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
"29","707.1897462",1.35088399237116,"High",707.1897462,47,32,5,0,0,1,0,0,"CHOS",NA,708.1970762,-0.030380434,NA,"C47H32O5S",0.634146341463415,0.655172413793103,32,27,26,72.4276595744681,706.400091811653,0.599908188346717,-0.425531914893617,0.106382978723404,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"30","695.2261402",4.14528018013601,"Sig. High",695.2261402,47,36,4,0,0,1,0,0,"CHOS",NA,696.2334702,-0.050917255,NA,"C47H36O4S",0.595238095238095,0.613636363636364,30,26,25,76.0659574468085,694.449844480991,0.550155519009081,-0.553191489361702,0.0851063829787234,0.765957446808511,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"31","697.2054029",5.40481729446499,"Sig. High",697.2054029,46,34,5,0,0,1,0,0,"CHOS",NA,698.2127329,-0.021298668,NA,"C46H34O5S",0.6,0.623529411764706,30,25,24,73.9304347826087,696.426897118578,0.57310288142196,-0.478260869565218,0.108695652173913,0.739130434782609,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"32","675.1998749",4.78763117703956,"Sig. High",675.1998749,47,32,3,0,0,1,0,0,"CHOS",NA,676.2072049,-0.122238549,NA,"C47H32O3S",0.651162790697674,0.662921348314607,32,29,28,74.8531914893617,674.445940687731,0.554059312268805,-0.51063829787234,0.0638297872340425,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"33","689.2155115",3.22744789689772,"Sig. High",689.2155115,48,34,3,0,0,1,0,0,"CHOS",NA,690.2228415,-0.111614073,NA,"C48H34O3S",0.636363636363636,0.648351648351648,32,29,28,75.7375,688.445927302694,0.554072697306196,-0.541666666666667,0.0625,0.708333333333333,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"34","705.2104365",4.47730475469434,"Sig. High",705.2104365,48,34,4,0,0,1,0,0,"CHOS",NA,706.2177665,-0.094318943,NA,"C48H34O4S",0.627906976744186,0.644444444444444,32,28,27,74.55,704.422992226547,0.577007773453261,-0.5,0.0833333333333333,0.708333333333333,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"35","663.2361662",1.25187452115477,"High",663.2361662,47,36,2,0,0,1,0,0,"CHOS",NA,664.2434962,-0.237506514,NA,"C47H36O2S",0.613636363636364,0.622222222222222,30,28,27,78.4914893617021,662.495590771744,0.504409228255668,-0.638297872340425,0.0425531914893617,0.765957446808511,0,0,NA,"Other","Cond Hydrocarbon","Other"
"36","683.2260042",4.82495126248061,"Sig. High",683.2260042,46,36,4,0,0,1,0,0,"CHOS",NA,684.2333342,-0.2178161,NA,"C46H36O4S",0.585365853658537,0.604651162790698,29,25,24,76.4086956521739,682.463107940053,0.536892059947263,-0.565217391304348,0.0869565217391304,0.782608695652174,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"37","699.2209271",1.88021331473835,"High",699.2209271,46,36,5,0,0,1,0,0,"CHOS",NA,700.2282571,-0.200894565,NA,"C46H36O5S",0.575,0.6,29,24,23,75.1695652173913,698.440170766251,0.559829233749383,-0.521739130434782,0.108695652173913,0.782608695652174,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"38","709.2052689",2.19997940274503,"Sig. High",709.2052689,47,34,5,0,0,1,0,0,"CHOS",NA,710.2125989,-0.20961467,NA,"C47H34O5S",0.609756097560976,0.632183908045977,31,26,25,73.6404255319149,708.413363961001,0.586636038999359,-0.468085106382978,0.106382978723404,0.723404255319149,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"39","691.1947105",3.07964542846848,"Sig. High",691.1947105,47,32,4,0,0,1,0,0,"CHOS",NA,692.2020405,-0.205911273,NA,"C47H32O4S",0.642857142857143,0.659090909090909,32,28,27,73.6404255319149,690.422916311409,0.57708368859096,-0.468085106382978,0.0851063829787234,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"40","693.2103594",7.34588719026042,"Sig. High",693.2103594,47,34,4,0,0,1,0,0,"CHOS",NA,694.2176894,-0.206998895,NA,"C47H34O4S",0.619047619047619,0.636363636363636,31,27,26,74.8531914893617,692.43631451984,0.563685480159734,-0.51063829787234,0.0851063829787234,0.723404255319149,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"41","669.210196",1.51888116980267,"High",669.210196,45,34,4,0,0,1,0,0,"CHOS",NA,670.217526,-0.45824508,NA,"C45H34O4S",0.6,0.619047619047619,29,25,24,75.5,668.4629499167,0.537050083299732,-0.533333333333333,0.0888888888888889,0.755555555555556,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"42","677.2154775",5.98064706839087,"Sig. High",677.2154775,47,34,3,0,0,1,0,0,"CHOS",NA,678.2228075,-0.163728141,NA,"C47H34O3S",0.627906976744186,0.640449438202247,31,28,27,76.0659574468085,676.459292647862,0.540707352138497,-0.553191489361702,0.0638297872340425,0.723404255319149,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"43","681.2103842",7.36233005034808,"Sig. High",681.2103842,46,34,4,0,0,1,0,0,"CHOS",NA,682.2177142,-0.174267968,NA,"C46H34O4S",0.609756097560976,0.627906976744186,30,26,25,75.1695652173913,680.449738599351,0.550261400648537,-0.521739130434782,0.0869565217391304,0.739130434782609,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"44","659.2048427",4.0078422545587,"Sig. High",659.2048427,47,32,2,0,0,1,0,0,"CHOS",NA,660.2121727,-0.274396981,NA,"C47H32O2S",0.659090909090909,0.666666666666667,32,30,29,76.0659574468085,658.468768683579,0.531231316421326,-0.553191489361702,0.0425531914893617,0.680851063829787,0,0,NA,"Other","Cond Hydrocarbon","Other"
"45","691.2674476",1.63734473115919,"High",691.2674476,49,40,2,0,0,1,0,0,"CHOS",NA,692.2747776,-0.254879962,NA,"C49H40O2S",0.58695652173913,0.595744680851064,30,28,27,80.0755102040816,690.495572192513,0.50442780748665,-0.693877551020408,0.0408163265306122,0.816326530612245,0,0,NA,"Other","Unsat Hydrocarbon","Other"
"46","673.2206247",2.13313069497346,"Sig. High",673.2206247,48,34,2,0,0,1,0,0,"CHOS",NA,674.2279547,-0.121553845,NA,"C48H34O2S",0.644444444444444,0.652173913043478,32,30,29,76.925,672.468900536186,0.531099463813689,-0.583333333333333,0.0416666666666667,0.708333333333333,0,0,NA,"Other","Cond Hydrocarbon","Other"
"47","709.241911",2.19388563001734,"Sig. High",709.241911,48,38,4,0,0,1,0,0,"CHOS",NA,710.249241,0.151704526,NA,"C48H38O4S",0.581395348837209,0.6,30,26,25,76.925,708.449965146104,0.550034853895568,-0.583333333333333,0.0833333333333333,0.791666666666667,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"48","682.3005203",8.18285466478524,"Sig. High",682.3005203,48,44,2,0,0,0,1,0,"CHOP",NA,683.3078503,-0.140297906,NA,"C48H44O2P",0.544444444444444,0.554347826086957,27.5,25.5,24.5,87.01875,681.538657443643,0.461342556356612,-0.9375,0.0416666666666667,0.916666666666667,0,0.0208333333333333,0,"Other","Unsat Hydrocarbon","Phytochemical"
"49","524.1913033",7.68916460049326,"Sig. High",524.1913033,36,30,2,0,0,0,1,0,"CHOP",NA,525.1986333,0.452206302,NA,"C36H30O2P",0.590909090909091,0.602941176470588,22.5,20.5,19.5,84.8416666666667,523.605986607828,0.394013392172383,-0.861111111111111,0.0555555555555556,0.833333333333333,0,0.0277777777777778,0,"Unsat Hydrocarbon","Unsat Hydrocarbon","Phytochemical"
"50","472.1022745",5.5437663518096,"Sig. High",472.1022745,34,18,1,0,0,0,1,0,"CHOP",NA,473.1096045,0.050289542,NA,"C34H18OP",0.765625,0.769230769230769,26.5,25.5,24.5,77.9029411764706,471.575120882728,0.424879117272496,-0.617647058823529,0.0294117647058824,0.529411764705882,0,0.0294117647058824,0,"Other","Cond Hydrocarbon","Phytochemical"
"51","474.1178742",5.94701822857211,"Sig. High",474.1178742,34,20,1,0,0,0,1,0,"CHOP",NA,475.1252042,-0.056006293,NA,"C34H20OP",0.734375,0.738461538461539,25.5,24.5,23.5,79.5794117647059,473.588469946096,0.411530053904016,-0.676470588235294,0.0294117647058824,0.588235294117647,0,0.0294117647058824,0,"Other","Cond Hydrocarbon","Phytochemical"
"52","575.202405",4.97740876229694,"Sig. High",575.202405,39,31,2,1,0,0,1,0,"CHNOP",NA,576.209735,0.763977681,NA,"C39H31O2NP",0.614285714285714,0.625,25.5,23.5,21.5,81.4923076923077,574.560128855957,0.439871144042627,-0.743589743589744,0.0512820512820513,0.794871794871795,0.0256410256410256,0.0256410256410256,1,"Unsat Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"53","603.233544",6.40313837767943,"Sig. High",603.233544,41,35,2,1,0,0,1,0,"CHNOP",NA,604.240874,0.461874007,NA,"C41H35O2NP",0.581081081081081,0.592105263157895,25.5,23.5,21.5,83.2390243902439,602.559968035731,0.440031964268542,-0.804878048780488,0.0487804878048781,0.853658536585366,0.024390243902439,0.024390243902439,1,"Other","Unsat Hydrocarbon","Phytochemical"
"54","610.1920659",5.4885328464568,"Sig. High",610.1920659,39,32,5,0,0,0,1,0,"CHOP",NA,611.1993959,0.99180997,NA,"C39H32O5P",0.560606060606061,0.591549295774648,24.5,19.5,18.5,80.0307692307692,609.510719988013,0.489280011986693,-0.692307692307693,0.128205128205128,0.82051282051282,0,0.0256410256410256,0,"Unsat Hydrocarbon","Lignin","Phytochemical"
"55","590.1658177",4.07440050251112,"Sig. High",590.1658177,39,28,4,0,0,0,1,0,"CHOP",NA,591.1731477,0.968859165,NA,"C39H28O4P",0.632352941176471,0.652777777777778,26.5,22.5,21.5,78.5692307692308,589.50683327566,0.493166724340313,-0.641025641025641,0.102564102564103,0.717948717948718,0,0.0256410256410256,0,"Unsat Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"56","608.1763807",4.7284494173525,"Sig. High",608.1763807,39,30,5,0,0,0,1,0,"CHOP",NA,609.1837107,0.937469123,NA,"C39H30O5P",0.590909090909091,0.619718309859155,25.5,20.5,19.5,78.5692307692308,607.497285520115,0.502714479885071,-0.641025641025641,0.128205128205128,0.769230769230769,0,0.0256410256410256,0,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"57","498.121297",9.46374672142456,"Sig. High",498.121297,33,24,1,0,0,1,1,0,"CHOSP",NA,499.128627,0.052215006,NA,"C33H24OSP",0.65,0.655737704918033,22.5,21.5,19.5,81.8909090909091,497.565090309761,0.434909690239124,-0.757575757575758,0.0303030303030303,0.727272727272727,0,0.0303030303030303,0,"Other","Cond Hydrocarbon","Phytochemical"
"58","598.2102419",6.62569475035865,"Sig. High",598.2102419,39,36,2,0,0,1,1,0,"CHOSP",NA,599.2175719,0.260224436,NA,"C39H36O2SP",0.528571428571429,0.541666666666667,22.5,20.5,18.5,85.8769230769231,597.542274999732,0.457725000267601,-0.897435897435898,0.0512820512820513,0.923076923076923,0,0.0256410256410256,0,"Unsat Hydrocarbon","Unsat Hydrocarbon","Phytochemical"
"59","580.236169",7.29886504379923,"Sig. High",580.236169,40,38,0,0,0,1,1,0,"CHSP",NA,581.243499,0.451164001,NA,"C40H38SP",0.539473684210526,0.539473684210526,22.5,22.5,20.5,89.5125,579.588272110105,0.411727889894564,-1.025,0,0.95,0,0.025,0,"Other","Unsat Hydrocarbon","Phytochemical"
"60","596.2308305",7.14526647912932,"Sig. High",596.2308305,40,38,1,0,0,1,1,0,"CHOSP",NA,597.2381605,0.015260245,NA,"C40H38OSP",0.527027027027027,0.533333333333333,22.5,21.5,19.5,88.0875,595.565073828185,0.43492617181505,-0.975,0.025,0.95,0,0.025,0,"Other","Unsat Hydrocarbon","Phytochemical"
"61","398.2370899",15.4019148047147,"Sig. High",398.2370899,21,37,4,1,0,1,0,0,"CHNOS",NA,399.2444199,0.094258428,NA,"C21H37O4NS",0,0,4,0,-2,92.8714285714286,397.792414807733,0.207585192267231,-1.14285714285714,0.19047619047619,1.76190476190476,0.0476190476190476,0,NA,"Lipid","Lipid","Other"
"62","334.965845",12.5647248997135,"Sig. High",334.965845,13,7,6,1,0,1,1,0,"CHNOSP",NA,335.973175,-0.141407125,NA,"C13H7O6NSP",0.625,0.785714285714286,11.5,5.5,2.5,49.3384615384615,334.591819145027,0.408180854972841,0.384615384615385,0.461538461538462,0.538461538461538,0.0769230769230769,0.0769230769230769,1,"Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"63","378.9556745",10.626057864169,"Sig. High",378.9556745,18,4,8,0,0,1,0,0,"CHOS",NA,379.9630045,0.694405027,NA,"C18H4O8S",0.888888888888889,0.923076923076923,17,9,8,38.1333333333333,378.532529208421,0.467470791579444,0.777777777777778,0.444444444444444,0.222222222222222,0,0,NA,"Other","Cond Hydrocarbon","Other"
"64","609.0502103",9.96389505174333,"Sig. High",609.0502103,32,18,11,0,0,1,0,0,"CHOS",NA,610.0575403,0.828393656,NA,"C32H18O11S",0.6,0.686274509803922,24,13,12,54.95625,608.370139394177,0.629860605822842,0.1875,0.34375,0.5625,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"65","577.04502",4.33156194829595,"Sig. High",577.04502,28,18,12,0,0,1,0,0,"CHOS",NA,578.05235,0.692692132,NA,"C28H18O12S",0.466666666666667,0.619047619047619,20,8,7,52.1571428571429,576.400686375587,0.59931362441273,0.285714285714286,0.428571428571429,0.642857142857143,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"66","507.0184146",9.61309037441146,"Sig. High",507.0184146,28,12,8,0,0,1,0,0,"CHOS",NA,508.0257446,0.794573496,NA,"C28H12O8S",0.736842105263158,0.782608695652174,23,15,14,54.1928571428571,506.452273308766,0.547726691234459,0.214285714285714,0.285714285714286,0.428571428571429,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"67","537.0290598",4.30558283880625,"Sig. High",537.0290598,29,14,9,0,0,1,0,0,"CHOS",NA,538.0363898,0.899924628,NA,"C29H14O9S",0.684210526315789,0.74468085106383,23,14,13,54.4034482758621,536.429408354233,0.570591645767422,0.206896551724138,0.310344827586207,0.482758620689655,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"68","493.0179614",6.48031117252075,"Sig. High",493.0179614,31,10,5,0,0,1,0,0,"CHOS",NA,494.0252914,0.69712479,NA,"C31H10O5S",0.84,0.854545454545454,27,22,21,58.4612903225806,492.467453139883,0.532546860117122,0.064516129032258,0.161290322580645,0.32258064516129,0,0,NA,"Cond Hydrocarbon","Cond Hydrocarbon","Other"
"69","537.0949765",8.06472789870152,"Sig. High",537.0949765,38,18,2,0,0,1,0,0,"CHOS",NA,538.1023065,-0.923370119,NA,"C38H18O2S",0.771428571428571,0.777777777777778,30,28,27,69.3,536.495251451056,0.504748548943553,-0.315789473684211,0.0526315789473684,0.473684210526316,0,0,NA,"Other","Cond Hydrocarbon","Other"
"70","481.4261243",8.73181265727402,"Sig. High",481.4261243,30,58,4,0,0,0,0,0,"CHO",NA,482.4334543,-0.227119714,NA,"C30H58O4",0,0,2,-2,-2,107.8,480.888559588745,0.111440411254534,-1.66666666666667,0.133333333333333,1.93333333333333,0,0,NA,"Lipid","Lipid","Other"
"71","519.3903757",6.17043183320718,"Sig. High",519.3903757,28,56,8,0,0,0,0,0,"CHO",NA,520.3977057,0.256247699,NA,"C28H56O8",0,0,1,-7,-7,101.014285714286,518.810419766475,0.18958023352468,-1.42857142857143,0.285714285714286,2,0,0,NA,"Lipid","Lipid","Other"
"72","463.3274915",13.2026763487396,"Sig. High",463.3274915,24,48,8,0,0,0,0,0,"CHO",NA,464.3348215,-0.324203846,NA,"C24H48O8",0,0,1,-7,-7,98.3,462.810135883816,0.189864116184424,-1.33333333333333,0.333333333333333,2,0,0,NA,"Protein","Protein","Other"
"73","836.174025",9.17031240854215,"Sig. High",836.174025,32,39,25,1,0,0,0,0,"CHNO",NA,837.181355,0.221754883,NA,"C32H39O25N",0,0.027027027027027,14,-11,-12,47.83125,835.240345613653,0.75965438634671,0.4375,0.78125,1.21875,0.03125,0,NA,"Tannin","Tannin","Other"
"74","737.214612",7.29338601865703,"Sig. High",737.214612,30,42,21,0,0,0,0,0,"CHO",NA,738.221942,0.040700502,NA,"C30H42O21",0,0,10,-11,-11,60.3,736.391431578271,0.608568421728592,0,0.7,1.4,0,0,NA,"Amino Sugar","Tannin","Other"
"75","692.155767",8.8975365137071,"Sig. High",692.155767,20,39,23,1,0,1,0,0,"CHNOS",NA,693.163097,-0.451707375,NA,"C20H39O23NS",0,0,2,-21,-23,43.2,691.382899687135,0.617100312864636,0.6,1.15,1.95,0.05,0,NA,"Other","Carbohydrate","Other"
"76","660.1657647",8.32264617690823,"Sig. High",660.1657647,20,39,21,1,0,1,0,0,"CHNOS",NA,661.1730947,-0.7353536,NA,"C20H39O21NS",0,0,2,-19,-21,48.9,659.428617709489,0.571382290510996,0.4,1.05,1.95,0.05,0,NA,"Other","Carbohydrate","Other"
"77","691.16265",8.10237801880655,"Sig. High",691.16265,30,32,17,2,0,0,0,0,"CHNO",NA,692.16998,-0.247274479,NA,"C30H32O17N2",0,0.282051282051282,16,-1,-3,52.7,690.39089161045,0.609108389550329,0.266666666666667,0.566666666666667,1.06666666666667,0.0666666666666667,0,NA,"Lignin","Lignin","Other"
