"","Member","Value","Direction","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"15","763.2527908",0.276681774873281,"Insignificant",763.2527908,51,40,5,0,0,1,0,0,"CHOS",NA,764.2601208,0.553255996,NA,"C51H40O5S",0.577777777777778,0.6,32,27,26,75.9470588235294,762.400535915209,0.599464084791066,-0.549019607843137,0.0980392156862745,0.784313725490196,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"16","767.2476586",0.898697247753046,"Insignificant",767.2476586,50,40,6,0,0,1,0,0,"CHOS",NA,768.2549886,0.437142283,NA,"C50H40O6S",0.558139534883721,0.58695652173913,31,25,24,75.12,766.390943010135,0.609056989864939,-0.52,0.12,0.8,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Unsat Hydrocarbon","Other"
"17","733.205157",0.503337499394158,"Insignificant",733.205157,49,34,5,0,0,1,0,0,"CHOS",NA,734.212487,-0.355136873,NA,"C49H34O5S",0.627906976744186,0.648351648351648,33,28,27,73.0959183673469,732.386453571543,0.613546428456857,-0.448979591836735,0.102040816326531,0.693877551020408,0,0,NA,"Other","Cond Hydrocarbon","Other"
"18","751.2162037",0.732149786275744,"Insignificant",751.2162037,49,36,6,0,0,1,0,0,"CHOS",NA,752.2235337,0.294161759,NA,"C49H36O6S",0.595238095238095,0.622222222222222,32,26,25,73.0959183673469,750.377388975895,0.62261102410514,-0.448979591836735,0.122448979591837,0.73469387755102,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"19","741.2319149",0.364529946639863,"Insignificant",741.2319149,48,38,6,0,0,1,0,0,"CHOS",NA,742.2392449,0.380466254,NA,"C48H38O6S",0.560975609756098,0.590909090909091,30,24,23,74.55,740.404248721964,0.595751278035664,-0.5,0.125,0.791666666666667,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"20","711.2212522",-13.3334826096482,"Sig. Low",711.2212522,47,36,5,0,0,1,0,0,"CHOS",NA,712.2285822,0.258957763,NA,"C47H36O5S",0.585365853658537,0.609195402298851,30,25,24,74.8531914893617,710.427096196038,0.572903803962049,-0.51063829787234,0.106382978723404,0.765957446808511,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"21","753.2318114",-0.414936167136326,"Insignificant",753.2318114,49,38,6,0,0,1,0,0,"CHOS",NA,754.2391414,0.237149839,NA,"C49H38O6S",0.571428571428571,0.6,31,25,24,74.2591836734694,752.39074603033,0.60925396966968,-0.489795918367347,0.122448979591837,0.775510204081633,0,0,NA,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Other"
"22","735.2212041",0.444703854610854,"Insignificant",735.2212041,49,36,5,0,0,1,0,0,"CHOS",NA,736.2285341,0.185150828,NA,"C49H36O5S",0.604651162790698,0.626373626373626,32,27,26,74.2591836734694,734.400249535341,0.59975046465911,-0.489795918367347,0.102040816326531,0.73469387755102,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"23","737.2368098",0.0208899121676328,"Insignificant",737.2368098,49,38,5,0,0,1,0,0,"CHOS",NA,738.2441398,0.12453674,NA,"C49H38O5S",0.581395348837209,0.604395604395604,31,26,25,75.4224489795918,736.41360459201,0.586395407990494,-0.530612244897959,0.102040816326531,0.775510204081633,0,0,NA,"Unsat Hydrocarbon","Cond Hydrocarbon","Other"
"24","777.268632",0.859688880403782,"Insignificant",777.268632,52,42,5,0,0,1,0,0,"CHOS",NA,778.275962,0.788960291,NA,"C52H42O5S",0.565217391304348,0.587628865979381,32,27,26,76.7423076923077,776.400726901713,0.599273098286517,-0.576923076923077,0.0961538461538462,0.807692307692308,0,0,NA,"Unsat Hydrocarbon","Unsat Hydrocarbon","Other"
