Member,Value,Direction,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
561.1038193,0.498794471,Insignificant,561.1038193,29,22,12,0,0,0,0,0,CHO,NA,562.1111493,-0.054199247,NA,C29H22O12,0.411764706,0.565217391,19,7,7,58.33448276,560.4772858,0.522714237,0.068965517,0.413793103,0.75862069,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
535.0881747,0.688947741,Insignificant,535.0881747,27,20,12,0,0,0,0,0,CHO,NA,536.0955047,-0.046587838,NA,C27H20O12,0.4,0.571428571,18,6,6,56.07777778,534.4906905,0.509309536,0.148148148,0.444444444,0.740740741,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
519.0932589,1.131245256,High,519.0932589,27,20,11,0,0,0,0,0,CHO,NA,520.1005889,-0.05016573,NA,C27H20O11,0.4375,0.581395349,18,7,7,58.18888889,518.5136347,0.48636527,0.074074074,0.407407407,0.740740741,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
517.0776521,0.581217474,Insignificant,517.0776521,27,18,11,0,0,0,0,0,CHO,NA,518.0849821,0.033023544,NA,C27H18O11,0.5,0.627906977,19,8,8,56.07777778,516.5002786,0.499721426,0.148148148,0.407407407,0.666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
609.0888811,1.698256961,High,609.0888811,29,22,15,0,0,0,0,0,CHO,NA,610.0962111,0.471285129,NA,C29H22O15,0.285714286,0.534883721,19,4,4,52.43793103,608.408767,0.591232986,0.275862069,0.517241379,0.75862069,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
627.0996251,0.235964184,Insignificant,627.0996251,29,24,16,0,0,0,0,0,CHO,NA,628.1069551,0.743276895,NA,C29H24O16,0.153846154,0.476190476,18,2,2,52.43793103,626.3994001,0.600599944,0.275862069,0.551724138,0.827586207,0,0,NA,Lignin,Lignin,Other
633.11019,0.33224351,Insignificant,633.11019,28,26,17,0,0,0,0,0,CHO,NA,634.11752,0.736529695,NA,C28H26O17,0,0.384615385,16,-1,-1,52.15714286,632.4032535,0.596746494,0.285714286,0.607142857,0.928571429,0,0,NA,Lignin,Lignin,Other
601.1203611,-13.47285181,Sig. Low,601.1203611,28,26,15,0,0,0,0,0,CHO,NA,602.1276911,0.776312646,NA,C28H26O15,0.076923077,0.414634146,16,1,1,56.22857143,600.4491447,0.550855265,0.142857143,0.535714286,0.928571429,0,0,NA,Lignin,Lignin,Other
603.1360035,-0.476173099,Insignificant,603.1360035,28,28,15,0,0,0,0,0,CHO,NA,604.1433335,0.761012257,NA,C28H28O15,0,0.365853659,15,0,0,58.26428571,602.4625365,0.53746355,0.071428571,0.535714286,1,0,0,NA,Lignin,Lignin,Other
617.1516524,-0.493785541,Insignificant,617.1516524,29,30,15,0,0,0,0,0,CHO,NA,618.1589824,0.74184645,NA,C29H30O15,0,0.348837209,15,0,0,60.3,616.4625354,0.537464648,0,0.517241379,1.034482759,0,0,NA,Lignin,Lignin,Other
639.1723833,-0.329411381,Insignificant,639.1723833,32,32,14,0,0,0,0,0,CHO,NA,640.1797133,0.709259734,NA,C32H32O14,0.166666667,0.4,17,3,3,63.8625,638.4586777,0.541322293,-0.125,0.4375,1,0,0,NA,Lignin,Lignin,Other
609.1618119,-0.303018881,Insignificant,609.1618119,31,30,13,0,0,0,0,0,CHO,NA,610.1691419,0.73307723,NA,C31H30O13,0.222222222,0.428571429,17,4,4,63.97741935,608.4816164,0.518383621,-0.129032258,0.419354839,0.967741935,0,0,NA,Lignin,Lignin,Other
611.1774663,-0.267275454,Insignificant,611.1774663,31,32,13,0,0,0,0,0,CHO,NA,612.1847963,0.737809414,NA,C31H32O13,0.166666667,0.387755102,16,3,3,65.81612903,610.4950201,0.504979919,-0.193548387,0.419354839,1.032258065,0,0,NA,Lignin,Lignin,Other
617.0789527,0.93657226,Insignificant,617.0789527,27,22,17,0,0,0,0,0,CHO,NA,618.0862827,0.857305526,NA,C27H22O17,0,0.459459459,17,0,0,47.63333333,616.3899168,0.610083171,0.444444444,0.62962963,0.814814815,0,0,NA,Lignin,Lignin,Other
597.0525935,0.729304206,Insignificant,597.0525935,27,18,16,0,0,0,0,0,CHO,NA,598.0599235,0.644457634,NA,C27H18O16,0.272727273,0.578947368,19,3,3,45.52222222,596.3859192,0.61408076,0.518518519,0.592592593,0.666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
599.0682504,0.91540447,Insignificant,599.0682504,27,20,16,0,0,0,0,0,CHO,NA,600.0755804,0.653704415,NA,C27H20O16,0.181818182,0.526315789,18,2,2,47.63333333,598.3993254,0.60067456,0.444444444,0.592592593,0.740740741,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
597.0889669,1.012195839,High,597.0889669,28,22,15,0,0,0,0,0,CHO,NA,598.0962969,0.624165583,NA,C28H22O15,0.230769231,0.512195122,18,3,3,52.15714286,596.422252,0.577747975,0.285714286,0.535714286,0.785714286,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
637.1198552,1.139213315,High,637.1198552,31,26,15,0,0,0,0,0,CHO,NA,638.1271852,-0.060400709,NA,C31H26O15,0.25,0.489361702,19,4,4,56.62258065,636.4084415,0.591558522,0.129032258,0.483870968,0.838709677,0,0,NA,Lignin,Lignin,Other
601.0839497,0.580797304,Insignificant,601.0839497,27,22,16,0,0,0,0,0,CHO,NA,602.0912797,0.733228152,NA,C27H22O16,0.090909091,0.473684211,17,1,1,49.74444444,600.412774,0.587226008,0.37037037,0.592592593,0.814814815,0,0,NA,Lignin,Lignin,Other
605.1152513,0.713851261,Insignificant,605.1152513,27,26,16,0,0,0,0,0,CHO,NA,606.1225813,0.730814951,NA,C27H26O16,0,0.368421053,15,-1,-1,53.96666667,604.4395742,0.560425795,0.222222222,0.592592593,0.962962963,0,0,NA,Lignin,Lignin,Other
613.0839354,0.532057953,Insignificant,613.0839354,28,22,16,0,0,0,0,0,CHO,NA,614.0912654,0.695604676,NA,C28H22O16,0.166666667,0.5,18,2,2,50.12142857,612.3993604,0.600639599,0.357142857,0.571428571,0.785714286,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
615.099582,0.602950669,Insignificant,615.099582,28,24,16,0,0,0,0,0,CHO,NA,616.106912,0.687703687,NA,C28H24O16,0.083333333,0.45,17,1,1,52.15714286,614.4127563,0.587243688,0.285714286,0.571428571,0.857142857,0,0,NA,Lignin,Lignin,Other
639.0995968,0.918439165,Insignificant,639.0995968,30,24,16,0,0,0,0,0,CHO,NA,640.1069268,0.685120721,NA,C30H24O16,0.214285714,0.5,19,3,3,52.7,638.3859725,0.614027519,0.266666667,0.533333333,0.8,0,0,NA,Cond Hydrocarbon,Lignin,Other
605.0941257,0.761687529,Insignificant,605.0941257,30,22,14,0,0,0,0,0,CHO,NA,606.1014557,0.737108593,NA,C30H22O14,0.375,0.565217391,20,6,6,54.6,604.4184722,0.581527806,0.2,0.466666667,0.733333333,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
625.1203952,-0.277916263,Insignificant,625.1203952,30,26,15,0,0,0,0,0,CHO,NA,626.1277252,0.666347974,NA,C30H26O15,0.2,0.466666667,18,3,3,56.5,624.4223802,0.577619818,0.133333333,0.5,0.866666667,0,0,NA,Lignin,Lignin,Other
599.1047354,1.335210132,High,599.1047354,28,24,15,0,0,0,0,0,CHO,NA,600.1120654,0.819517541,NA,C28H24O15,0.153846154,0.463414634,17,2,2,54.19285714,598.4357697,0.5642303,0.214285714,0.535714286,0.857142857,0,0,NA,Lignin,Lignin,Other
613.1203933,-0.15780461,Insignificant,613.1203933,29,26,15,0,0,0,0,0,CHO,NA,614.1277233,0.813525612,NA,C29H26O15,0.142857143,0.441860465,17,2,2,56.36896552,612.4357776,0.564222409,0.137931034,0.517241379,0.896551724,0,0,NA,Lignin,Lignin,Other
629.0789325,-0.058428796,Insignificant,629.0789325,28,22,17,0,0,0,0,0,CHO,NA,630.0862625,0.808896315,NA,C28H22O17,0.090909091,0.487179487,18,1,1,48.08571429,628.3764973,0.623502656,0.428571429,0.607142857,0.785714286,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
653.1153093,-0.101117056,Insignificant,653.1153093,31,26,16,0,0,0,0,0,CHO,NA,654.1226393,0.765829177,NA,C31H26O16,0.2,0.47826087,19,3,3,54.78387097,652.3860349,0.613965089,0.193548387,0.516129032,0.838709677,0,0,NA,Lignin,Lignin,Other
551.1043112,0.382519187,Insignificant,551.1043112,24,24,15,0,0,0,0,0,CHO,NA,552.1116412,0.122316903,NA,C24H24O15,0,0.333333333,13,-2,-2,53.175,550.4889432,0.511056797,0.25,0.625,1,0,0,NA,Lignin,Lignin,Other
567.1356157,0.562392103,Insignificant,567.1356157,25,28,15,0,0,0,0,0,CHO,NA,568.1429457,0.098825596,NA,C25H28O15,0,0.257142857,12,-3,-3,58.02,566.502347,0.497652995,0.08,0.6,1.12,0,0,NA,Lignin,Lignin,Other
559.0941498,0.000452197,Insignificant,559.0941498,22,24,17,0,0,0,0,0,CHO,NA,560.1014798,0.137225165,NA,C22H24O17,0,0.185185185,11,-6,-6,47.34545455,558.4698603,0.530139722,0.454545455,0.772727273,1.090909091,0,0,NA,Tannin,Tannin,Other
553.083589,-0.030730592,Insignificant,553.083589,23,22,16,0,0,0,0,0,CHO,NA,554.090919,0.145881715,NA,C23H22O16,0,0.333333333,13,-3,-3,47.90869565,552.4660109,0.533989076,0.434782609,0.695652174,0.956521739,0,0,NA,Tannin,Tannin,Other
517.0624441,0.39850312,Insignificant,517.0624441,23,18,14,0,0,0,0,0,CHO,NA,518.0697741,0.104187748,NA,C23H18O14,0.111111111,0.5,15,1,1,47.90869565,516.4850876,0.514912444,0.434782609,0.608695652,0.782608696,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
547.0730054,0.00019705,Insignificant,547.0730054,24,20,15,0,0,0,0,0,CHO,NA,548.0803354,0.112853859,NA,C24H20O15,0,0.454545455,15,0,0,48.425,546.4621388,0.537861205,0.416666667,0.625,0.833333333,0,0,NA,Lignin,Lignin,Other
551.067921,0.011196371,Insignificant,551.067921,23,20,16,0,0,0,0,0,CHO,NA,552.075251,0.113861313,NA,C23H20O16,0,0.4,14,-2,-2,45.43043478,550.4525936,0.547406364,0.52173913,0.695652174,0.869565217,0,0,NA,Tannin,Tannin,Other
561.0523215,0.879229782,Insignificant,561.0523215,24,18,16,0,0,0,0,0,CHO,NA,562.0596515,0.201779008,NA,C24H18O16,0,0.5,16,0,0,43.675,560.4258455,0.574154534,0.583333333,0.666666667,0.75,0,0,NA,Tannin;Cond Hydrocarbon,Cond Hydrocarbon,Other
563.0679563,0.831092787,Insignificant,563.0679563,24,20,16,0,0,0,0,0,CHO,NA,564.0752863,0.174030808,NA,C24H20O16,0,0.4375,15,-1,-1,46.05,562.4392296,0.56077041,0.5,0.666666667,0.833333333,0,0,NA,Tannin,Tannin,Other
555.0782047,0.263879914,Insignificant,555.0782047,26,20,14,0,0,0,0,0,CHO,NA,556.0855347,0.316131907,NA,C26H20O14,0.25,0.526315789,17,3,3,51.53076923,554.4583994,0.541600582,0.307692308,0.538461538,0.769230769,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
557.0574663,-0.154124122,Insignificant,557.0574663,25,18,15,0,0,0,0,0,CHO,NA,558.0647963,0.309720873,NA,C25H18O15,0.2,0.542857143,17,2,2,46.62,556.435451,0.564549043,0.48,0.6,0.72,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
561.0887594,0.072880393,Insignificant,561.0887594,25,22,15,0,0,0,0,0,CHO,NA,562.0960894,0.270829162,NA,C25H22O15,0,0.428571429,15,0,0,51.18,560.4622427,0.537757321,0.32,0.6,0.88,0,0,NA,Lignin,Lignin,Other
575.0680319,-0.079921987,Insignificant,575.0680319,25,20,16,0,0,0,0,0,CHO,NA,576.0753619,0.301574491,NA,C25H20O16,0,0.470588235,16,0,0,46.62,574.4259058,0.574094202,0.48,0.64,0.8,0,0,NA,Cond Hydrocarbon,Lignin,Other
565.0836811,-0.074512503,Insignificant,565.0836811,24,22,16,0,0,0,0,0,CHO,NA,566.0910111,0.305434565,NA,C24H22O16,0,0.375,14,-2,-2,48.425,564.4527036,0.547296387,0.416666667,0.666666667,0.916666667,0,0,NA,Tannin,Tannin,Other
577.0836885,-0.092221947,Insignificant,577.0836885,25,22,16,0,0,0,0,0,CHO,NA,578.0910185,0.242837649,NA,C25H22O16,0,0.411764706,15,-1,-1,48.9,576.4393117,0.560688302,0.4,0.64,0.88,0,0,NA,Lignin,Lignin,Other
561.1098566,0.65697539,Insignificant,561.1098566,22,26,17,0,0,0,0,0,CHO,NA,562.1171866,0.237683614,NA,C22H26O17,0,0.111111111,10,-7,-7,49.93636364,560.4833163,0.516683679,0.363636364,0.772727273,1.181818182,0,0,NA,Tannin,Tannin,Other
569.0785651,0.605254932,Insignificant,569.0785651,23,22,17,0,0,0,0,0,CHO,NA,570.0858951,0.249536751,NA,C23H22O17,0,0.310344828,13,-4,-4,45.43043478,568.4431269,0.55687311,0.52173913,0.739130435,0.956521739,0,0,NA,Tannin,Tannin,Other
563.1043903,-0.155622065,Insignificant,563.1043903,25,24,15,0,0,0,0,0,CHO,NA,564.1117203,0.259953721,NA,C25H24O15,0,0.371428571,14,-1,-1,53.46,562.4756229,0.524377093,0.24,0.6,0.96,0,0,NA,Lignin,Lignin,Other
527.0832453,-13.36669549,Sig. Low,527.0832453,25,20,13,0,0,0,0,0,CHO,NA,528.0905753,0.248186926,NA,C25H20O13,0.25,0.513513514,16,3,3,53.46,526.4946994,0.50530056,0.24,0.52,0.8,0,0,NA,Cond Hydrocarbon,Lignin,Other
549.0887176,-0.360709751,Insignificant,549.0887176,24,22,15,0,0,0,0,0,CHO,NA,550.0960476,0.225437437,NA,C24H22O15,0,0.393939394,14,-1,-1,50.8,548.4756002,0.524399767,0.333333333,0.625,0.916666667,0,0,NA,Lignin,Lignin,Other
565.1200234,-0.448661068,Insignificant,565.1200234,25,26,15,0,0,0,0,0,CHO,NA,566.1273534,0.229098,NA,C25H26O15,0,0.314285714,13,-2,-2,55.74,564.4890053,0.510994667,0.16,0.6,1.04,0,0,NA,Lignin,Lignin,Other
559.1094605,-13.41960891,Sig. Low,559.1094605,26,24,14,0,0,0,0,0,CHO,NA,560.1167905,0.234812211,NA,C26H24O14,0.083333333,0.421052632,15,1,1,55.91538462,558.4851539,0.514846118,0.153846154,0.538461538,0.923076923,0,0,NA,Lignin,Lignin,Other
561.1251104,-13.44205334,Sig. Low,561.1251104,26,26,14,0,0,0,0,0,CHO,NA,562.1324404,0.233649201,NA,C26H26O14,0,0.368421053,14,0,0,58.10769231,560.4985531,0.501446911,0.076923077,0.538461538,1,0,0,NA,Lignin,Lignin,Other
553.0625078,0.104330687,Insignificant,553.0625078,26,18,14,0,0,0,0,0,CHO,NA,554.0698378,0.192853504,NA,C26H18O14,0.333333333,0.578947368,18,4,4,49.33846154,552.4449533,0.555046737,0.384615385,0.538461538,0.692307692,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
555.0417659,0.197959151,Insignificant,555.0417659,25,16,15,0,0,0,0,0,CHO,NA,556.0490959,0.220286374,NA,C25H16O15,0.3,0.6,18,3,3,44.34,554.4220013,0.577998694,0.56,0.6,0.64,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
541.0988603,-0.489413715,Insignificant,541.0988603,26,22,13,0,0,0,0,0,CHO,NA,542.1061903,0.177023246,NA,C26H22O13,0.230769231,0.487179487,16,3,3,55.91538462,540.4946645,0.505335521,0.153846154,0.5,0.846153846,0,0,NA,Lignin,Lignin,Other
543.0781224,-0.549263295,Insignificant,543.0781224,25,20,14,0,0,0,0,0,CHO,NA,544.0854524,0.171931084,NA,C25H20O14,0.181818182,0.5,16,2,2,51.18,542.4717165,0.528283483,0.32,0.56,0.8,0,0,NA,Cond Hydrocarbon,Lignin,Other
539.0831922,-0.406203587,Insignificant,539.0831922,26,20,13,0,0,0,0,0,CHO,NA,540.0905222,0.14423969,NA,C26H20O13,0.307692308,0.538461538,17,4,4,53.72307692,538.4812471,0.518752908,0.230769231,0.5,0.769230769,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
567.0781154,-0.367318508,Insignificant,567.0781154,27,20,14,0,0,0,0,0,CHO,NA,568.0854454,0.15226364,NA,C27H20O14,0.307692308,0.55,18,4,4,51.85555556,566.4449109,0.55508909,0.296296296,0.518518519,0.740740741,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
549.0675722,-0.182714747,Insignificant,549.0675722,27,18,13,0,0,0,0,0,CHO,NA,550.0749022,0.196242232,NA,C27H18O13,0.428571429,0.609756098,19,6,6,51.85555556,548.4544784,0.545521556,0.296296296,0.481481481,0.666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
573.103961,-0.304055687,Insignificant,573.103961,30,22,12,0,0,0,0,0,CHO,NA,574.111291,0.193837038,NA,C30H22O12,0.444444444,0.583333333,20,8,8,58.4,572.464028,0.535972003,0.066666667,0.4,0.733333333,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
553.0988788,0.099281615,Insignificant,553.0988788,27,22,13,0,0,0,0,0,CHO,NA,554.1062088,0.206534475,NA,C27H22O13,0.285714286,0.512195122,17,4,4,56.07777778,552.4812837,0.518716349,0.148148148,0.481481481,0.814814815,0,0,NA,Lignin,Lignin,Other
567.1145271,-0.227790652,Insignificant,567.1145271,28,24,13,0,0,0,0,0,CHO,NA,568.1218571,0.198447939,NA,C28H24O13,0.266666667,0.488372093,17,4,4,58.26428571,566.481282,0.518718047,0.071428571,0.464285714,0.857142857,0,0,NA,Lignin,Lignin,Other
581.0938725,0.020163117,Insignificant,581.0938725,28,22,14,0,0,0,0,0,CHO,NA,582.1012025,0.332437562,NA,C28H22O14,0.285714286,0.523809524,18,4,4,54.19285714,580.4450179,0.554982109,0.214285714,0.5,0.785714286,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
581.1302474,0.540030367,Insignificant,581.1302474,29,26,13,0,0,0,0,0,CHO,NA,582.1375774,0.314216192,NA,C29H26O13,0.25,0.466666667,17,4,4,60.3,580.4813522,0.518647826,0,0.448275862,0.896551724,0,0,NA,Lignin,Lignin,Other
555.1145779,-13.37277836,Sig. Low,555.1145779,27,24,13,0,0,0,0,0,CHO,NA,556.1219079,0.293940795,NA,C27H24O13,0.214285714,0.463414634,16,3,3,58.18888889,554.494732,0.505267997,0.074074074,0.481481481,0.888888889,0,0,NA,Lignin,Lignin,Other
563.119654,-0.345235274,Insignificant,563.119654,29,24,12,0,0,0,0,0,CHO,NA,564.126984,0.273460715,NA,C29H24O12,0.352941176,0.52173913,18,6,6,60.3,562.4908696,0.509130436,0,0.413793103,0.827586207,0,0,NA,Lignin,Lignin,Other
565.0989148,-0.337538969,Insignificant,565.0989148,28,22,13,0,0,0,0,0,CHO,NA,566.1062448,0.265765533,NA,C28H22O13,0.333333333,0.534883721,18,5,5,56.22857143,564.4679203,0.532079697,0.142857143,0.464285714,0.785714286,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
579.0781878,-0.070058626,Insignificant,579.0781878,28,20,14,0,0,0,0,0,CHO,NA,580.0855178,0.27384593,NA,C28H20O14,0.357142857,0.571428571,19,5,5,52.15714286,578.4315839,0.568416078,0.285714286,0.5,0.714285714,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
569.0574484,-0.070749153,Insignificant,569.0574484,26,18,15,0,0,0,0,0,CHO,NA,570.0647784,0.271865313,NA,C26H18O15,0.272727273,0.567567568,18,3,3,47.14615385,568.4220338,0.577966231,0.461538462,0.576923077,0.692307692,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
583.0731077,-0.037632912,Insignificant,583.0731077,27,20,15,0,0,0,0,0,CHO,NA,584.0804377,0.281009345,NA,C27H20O15,0.25,0.538461538,18,3,3,49.74444444,582.4220431,0.577956941,0.37037037,0.555555556,0.740740741,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
593.1303306,-0.23441128,Insignificant,593.1303306,30,26,13,0,0,0,0,0,CHO,NA,594.1376606,0.447924371,NA,C30H26O13,0.294117647,0.489361702,18,5,5,60.3,592.468036,0.531964026,0,0.433333333,0.866666667,0,0,NA,Lignin,Lignin,Other
605.1303408,-0.224926571,Insignificant,605.1303408,31,26,13,0,0,0,0,0,CHO,NA,606.1376708,0.455948371,NA,C31H26O13,0.333333333,0.510204082,19,6,6,60.3,604.4546469,0.545353145,0,0.419354839,0.838709677,0,0,NA,Lignin,Lignin,Other
569.1303359,-13.51801651,Sig. Low,569.1303359,28,26,13,0,0,0,0,0,CHO,NA,570.1376659,0.455691478,NA,C28H26O13,0.2,0.441860465,16,3,3,60.3,568.4948399,0.505160117,0,0.464285714,0.928571429,0,0,NA,Lignin,Lignin,Other
577.1353543,0.656993415,Insignificant,577.1353543,30,26,12,0,0,0,0,0,CHO,NA,578.1426843,0.353556478,NA,C30H26O12,0.333333333,0.5,18,6,6,62.2,576.4909198,0.509080192,-0.066666667,0.4,0.866666667,0,0,NA,Lignin,Lignin,Other
593.1665435,0.756224879,Insignificant,593.1665435,31,30,12,0,0,0,0,0,CHO,NA,594.1738735,0.157408508,NA,C31H30O12,0.263157895,0.44,17,5,5,65.81612903,592.5042084,0.495791562,-0.193548387,0.387096774,0.967741935,0,0,NA,Lignin,Lignin,Other
599.1410704,-13.42665703,Sig. Low,599.1410704,29,28,14,0,0,0,0,0,CHO,NA,600.1484004,0.735295569,NA,C29H28O14,0.133333333,0.409090909,16,2,2,60.3,598.4720641,0.527935872,0,0.482758621,0.965517241,0,0,NA,Lignin,Lignin,Other
611.1410612,-0.450970859,Insignificant,611.1410612,30,28,14,0,0,0,0,0,CHO,NA,612.1483912,0.705802541,NA,C30H28O14,0.1875,0.434782609,17,3,3,60.3,610.4586556,0.541344369,0,0.466666667,0.933333333,0,0,NA,Lignin,Lignin,Other
597.1617921,-13.39370655,Sig. Low,597.1617921,30,30,13,0,0,0,0,0,CHO,NA,598.1691221,0.71461978,NA,C30H30O13,0.176470588,0.404255319,16,3,3,64.1,596.4949959,0.505004092,-0.133333333,0.433333333,1,0,0,NA,Lignin,Lignin,Other
607.1461331,-0.362600581,Insignificant,607.1461331,31,28,13,0,0,0,0,0,CHO,NA,608.1534631,0.688334783,NA,C31H28O13,0.277777778,0.469387755,18,5,5,62.13870968,606.4681883,0.531811696,-0.064516129,0.419354839,0.903225806,0,0,NA,Lignin,Lignin,Other
595.1461042,-0.359271624,Insignificant,595.1461042,30,28,13,0,0,0,0,0,CHO,NA,596.1534342,0.653724808,NA,C30H28O13,0.235294118,0.446808511,17,4,4,62.2,594.4815587,0.518441257,-0.066666667,0.433333333,0.933333333,0,0,NA,Lignin,Lignin,Other
597.125373,-0.181570633,Insignificant,597.125373,29,26,14,0,0,0,0,0,CHO,NA,598.132703,0.658606413,NA,C29H26O14,0.2,0.454545455,17,3,3,58.33448276,596.4586175,0.541382526,0.068965517,0.482758621,0.896551724,0,0,NA,Lignin,Lignin,Other
615.1359481,-0.227011547,Insignificant,615.1359481,29,28,15,0,0,0,0,0,CHO,NA,616.1432781,0.61637823,NA,C29H28O15,0.071428571,0.395348837,16,1,1,58.33448276,614.4490818,0.550918195,0.068965517,0.517241379,0.965517241,0,0,NA,Lignin,Lignin,Other
623.1410346,-0.28876152,Insignificant,623.1410346,31,28,14,0,0,0,0,0,CHO,NA,624.1483646,0.649575733,NA,C31H28O14,0.235294118,0.458333333,18,4,4,60.3,622.4452298,0.554770246,0,0.451612903,0.903225806,0,0,NA,Lignin,Lignin,Other
637.1566793,-0.287608237,Insignificant,637.1566793,32,30,14,0,0,0,0,0,CHO,NA,638.1640093,0.626982424,NA,C32H30O14,0.222222222,0.44,18,4,4,62.08125,636.4452245,0.55477554,-0.0625,0.4375,0.9375,0,0,NA,Lignin,Lignin,Other
587.1045688,-0.441769428,Insignificant,587.1045688,27,24,15,0,0,0,0,0,CHO,NA,588.1118988,0.552812438,NA,C27H24O15,0.083333333,0.435897436,16,1,1,53.96666667,586.4490026,0.550997406,0.222222222,0.555555556,0.888888889,0,0,NA,Lignin,Lignin,Other
571.1096398,-13.45349788,Sig. Low,571.1096398,27,24,14,0,0,0,0,0,CHO,NA,572.1169698,0.543228699,NA,C27H24O14,0.153846154,0.45,16,2,2,56.07777778,570.4719337,0.528066326,0.148148148,0.518518519,0.888888889,0,0,NA,Lignin,Lignin,Other
585.1252997,-0.490455527,Insignificant,585.1252997,28,26,14,0,0,0,0,0,CHO,NA,586.1326297,0.54703949,NA,C28H26O14,0.142857143,0.428571429,16,2,2,58.26428571,584.4719436,0.528056437,0.071428571,0.5,0.928571429,0,0,NA,Lignin,Lignin,Other
593.093995,-0.292335207,Insignificant,593.093995,29,22,14,0,0,0,0,0,CHO,NA,594.101325,0.531901119,NA,C29H22O14,0.333333333,0.545454545,19,5,5,54.40344828,592.4317409,0.568259053,0.206896552,0.482758621,0.75862069,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
595.1096607,-0.281646063,Insignificant,595.1096607,29,24,14,0,0,0,0,0,CHO,NA,596.1169907,0.556433211,NA,C29H24O14,0.266666667,0.5,18,4,4,56.36896552,594.4451559,0.554844064,0.137931034,0.482758621,0.827586207,0,0,NA,Lignin,Lignin,Other
609.1253362,0.362491863,Insignificant,609.1253362,30,26,14,0,0,0,0,0,CHO,NA,610.1326662,0.585342746,NA,C30H26O14,0.25,0.47826087,18,4,4,58.4,608.4451814,0.554818592,0.066666667,0.466666667,0.866666667,0,0,NA,Lignin,Lignin,Other
611.1045996,-0.013603045,Insignificant,611.1045996,29,24,15,0,0,0,0,0,CHO,NA,612.1119296,0.581498998,NA,C29H24O15,0.214285714,0.488372093,18,3,3,54.40344828,610.4222347,0.577765255,0.206896552,0.517241379,0.827586207,0,0,NA,Lignin,Lignin,Other
557.1302817,-13.33761973,Sig. Low,557.1302817,27,26,13,0,0,0,0,0,CHO,NA,558.1376117,0.389240249,NA,C27H26O13,0.142857143,0.414634146,15,2,2,60.3,556.5081851,0.49181495,0,0.481481481,0.962962963,0,0,NA,Lignin,Lignin,Other
575.1408473,-0.444201581,Insignificant,575.1408473,27,28,14,0,0,0,0,0,CHO,NA,576.1481773,0.378621731,NA,C27H28O14,0,0.35,14,0,0,60.3,574.4986399,0.501360108,0,0.518518519,1.037037037,0,0,NA,Lignin,Lignin,Other
591.1357678,-0.428520457,Insignificant,591.1357678,27,28,15,0,0,0,0,0,CHO,NA,592.1430978,0.326183221,NA,C27H28O15,0,0.333333333,14,-1,-1,58.18888889,590.4757003,0.524299679,0.074074074,0.555555556,1.037037037,0,0,NA,Lignin,Lignin,Other
575.1044681,-0.319868447,Insignificant,575.1044681,26,24,15,0,0,0,0,0,CHO,NA,576.1117981,0.389540059,NA,C26H24O15,0,0.405405405,15,0,0,53.72307692,574.4623013,0.537698687,0.230769231,0.576923077,0.923076923,0,0,NA,Lignin,Lignin,Other
569.0939125,-0.254859374,Insignificant,569.0939125,27,22,14,0,0,0,0,0,CHO,NA,570.1012425,0.409724895,NA,C27H22O14,0.230769231,0.5,17,3,3,53.96666667,568.4584572,0.541542847,0.222222222,0.518518519,0.814814815,0,0,NA,Lignin,Lignin,Other
