Member,Value,Direction,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
673.308493,2.333905386,Sig. High,673.308493,28,53,15,1,0,0,1,0,CHNOP,NA,674.315823,0.72283843,NA,C28H53O15NP,0,0,3.5,-11.5,-13.5,85.74642857,672.5566707,0.443329278,-0.892857143,0.535714286,1.892857143,0.035714286,0.035714286,1,Protein,Protein,Lipid
687.324296,2.050891064,Sig. High,687.324296,29,55,15,1,0,0,1,0,CHNOP,NA,688.331626,0.930303972,NA,C29H55O15NP,0,0,3.5,-11.5,-13.5,86.83448276,686.5568236,0.443176449,-0.931034483,0.517241379,1.896551724,0.034482759,0.034482759,1,Protein,Protein,Lipid
689.303554,2.46181561,Sig. High,689.303554,28,53,16,1,0,0,1,0,CHNOP,NA,690.310884,0.918136518,NA,C28H53O16NP,0,0,3.5,-12.5,-14.5,83.71071429,688.5338715,0.466128506,-0.821428571,0.571428571,1.892857143,0.035714286,0.035714286,1,Other,Amino Sugar,Lipid
651.2665128,2.176117515,Sig. High,651.2665128,28,47,14,1,0,0,1,0,CHNOP,NA,652.2738428,0.57030532,NA,C28H47O14NP,0,0,6.5,-7.5,-9.5,81.675,650.5393028,0.460697206,-0.75,0.5,1.678571429,0.035714286,0.035714286,1,Protein,Protein,Lipid
653.2457689,1.118025122,High,653.2457689,27,45,15,1,0,0,1,0,CHNOP,NA,654.2530989,0.555727322,NA,C27H45O15NP,0,0,6.5,-8.5,-10.5,78.24444444,652.5163488,0.483651161,-0.62962963,0.555555556,1.666666667,0.037037037,0.037037037,1,Amino Sugar,Amino Sugar,Lipid
657.240691,1.519983138,High,657.240691,26,45,16,1,0,0,1,0,CHNOP,NA,658.248021,0.563701261,NA,C26H45O16NP,0,0,5.5,-10.5,-12.5,76.74230769,656.5068102,0.493189827,-0.576923077,0.615384615,1.730769231,0.038461538,0.038461538,1,Amino Sugar,Amino Sugar,Other
639.2300968,1.209871104,High,639.2300968,26,43,15,1,0,0,1,0,CHNOP,NA,640.2374268,0.533460239,NA,C26H43O15NP,0,0,6.5,-8.5,-10.5,76.74230769,638.5163268,0.483673237,-0.576923077,0.576923077,1.653846154,0.038461538,0.038461538,1,Amino Sugar,Amino Sugar,Lipid
645.2770544,2.068781789,Sig. High,645.2770544,26,49,15,1,0,0,1,0,CHNOP,NA,646.2843844,0.540000146,NA,C26H49O15NP,0,0,3.5,-11.5,-13.5,83.31923077,644.5565323,0.443467724,-0.807692308,0.576923077,1.884615385,0.038461538,0.038461538,1,Other,Amino Sugar,Lipid
661.2719788,1.26940434,High,661.2719788,26,49,16,1,0,0,1,0,CHNOP,NA,662.2793088,0.541579993,NA,C26H49O16NP,0,0,3.5,-12.5,-14.5,81.12692308,660.5335966,0.466403399,-0.730769231,0.615384615,1.884615385,0.038461538,0.038461538,1,Other,Amino Sugar,Other
681.298343,2.415890078,Sig. High,681.298343,26,53,17,1,0,0,1,0,CHNOP,NA,682.305673,0.744794362,NA,C26H53O17NP,0,0,1.5,-15.5,-17.5,83.31923077,680.5375992,0.462400816,-0.807692308,0.653846154,2.038461538,0.038461538,0.038461538,1,Other,Amino Sugar,Other
