,June_E_1_S_12_so_R1,June_E_1_D_12_so_R1,June_E_2_S_12_so_R2,June_E_2_S_12_so_R1,June_E_2_M_12_so_R2,June_E_2_M_12_so_R1,June_E_2_D_12_so_R1,June_E_3_S_12_so_R1,June_E_3_M_12_so_R1,June_E_3_D_12_so_R2,June_E_3_D_12_so_R1,July_E_1_S_12_so_R1,July_E_1_M_12_so_R2,July_E_1_D_12_so_R2,July_E_1_D_12_so_R1,July_E_2_S_12_so_R1,July_E_2_D_12_so_R1,July_E_3_S_12_so_R1,July_E_3_M_12_so_R1,July_E_3_D_12_so_R1,Aug_E_1_S_12_so_R1,Aug_E_1_M_12_so_R1,Aug_E_1_D_12_so_R1,Aug_E_2_S_12_so_R1,Aug_E_2_M_12_so_R1,Aug_E_2_D_12_so_R1,Aug_E_3_S_12_so_R1,Aug_E_3_M_12_so_R2,Aug_E_3_M_12_so_R1
455.0618743,-13.2997966103122,-13.0257754322458,-13.4949256426763,-13.0600179723953,-13.6999291860772,-13.5499977843461,-13.4640153082529,-13.0275904061429,-13.5670916325542,-13.2513346173153,-13.0700555561062,-13.5161773858559,-13.1887577242404,-13.0405697050042,-13.1690759162783,-13.4303184698472,-13.6587360025435,-13.5454435317398,-13.4110765906201,-13.8417597416044,-13.291442212533,-13.3185841452534,-13.144007341147,-13.4585829627306,-12.9569210764881,-12.9907555751751,-13.8330777231025,-13.8598504942404,-14.0106323388887
483.0567953,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,NA,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552,-0.314710232423552
485.0360641,NA,NA,-0.413055904614448,-0.413055904614448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413055904614448,NA,-0.413055904614448,NA,NA,NA,NA,-0.413055904614448,NA,NA,NA,-0.413055904614448,NA,-0.413055904614448
511.0880966,-13.5532202616114,-13.7447227953369,-13.4466288443126,-13.1671538572343,-13.3234792210227,-13.1259477342012,-13.3673682592732,-13.230718740925,-13.2616288247032,-13.7633907154903,-13.4521177678971,-13.2708162787646,-13.7739199438125,-13.395282621214,-13.0510223049829,-13.4298779892079,-13.0967876032973,-13.5477496199088,-13.4502655964569,-13.026787231141,-13.3774846305284,-13.3233736043455,-12.8088988898605,-13.0972614201707,-13.0334043052148,-13.0157117269426,-12.7757198724518,-13.2957509067613,-13.3811730010033
473.0724408,-13.6207263156853,-13.49980148431,-13.3444650748299,-13.9303422058351,-13.8134242129714,-13.4889986333679,-12.8969052561133,-13.7427211353036,-13.3844846418826,-13.7688727859743,-13.8445009041586,-13.1045439830941,-13.4966780940694,-13.8036936375662,-13.4615961293078,-13.1552782710372,-12.9477802972661,-13.2919426247776,-12.987662825506,-13.3097615922952,-12.8378006661756,-13.240461149731,-13.266527182433,-12.7012313371826,-13.6910177785384,-13.4892604542522,-13.2109461436048,-13.6335365688877,-13.0850146200976
487.0880972,-13.2986595105481,-13.5334241709459,-13.0324253484914,-13.3061724049426,-13.1049950108661,-13.3904138974373,-13.2356563386295,-13.2950617374933,-13.620555731906,-13.8279985390298,-12.9267423534474,-13.1536712116225,-13.5920572552207,-13.8867872158905,-13.0375663298457,-13.7418337279826,-13.6541128659348,-13.6262000638564,-13.3615127038638,-13.1256704321,-13.9900159367651,-13.7766078275903,-14.0271100432438,-13.178141409048,-13.5339436853991,-13.2727888960298,-13.0346647033512,-13.530305602318,-13.5788771435762
473.1088172,-13.0639863260319,-13.5565191848445,-13.5499364102241,-13.4096721401838,-13.3896583543102,-13.1031617620347,-13.496238639758,-13.5988261609539,-13.3911705203976,-13.5734680383455,-13.2257070226583,-13.1066233822488,-13.4030859735215,-13.6473540219681,-13.2314909246566,-13.6266038514697,-13.5470684062381,-13.4698042157323,-13.2426579961458,-13.2731148064392,-12.7373079354199,-13.4200105147319,-13.3601850093573,-12.9131183639955,-13.5791307001858,-13.0892155951163,-13.1657404681561,-14.1195428022875,-13.6689537475494
489.1037361,-13.4182166071178,-13.2278004290328,-13.2931548170663,-13.2438589773692,-13.4385710627355,-13.250723120178,-13.6526460126075,-13.3916107062115,-13.5616877611289,-13.788317473819,-13.582529336395,-13.6569877560304,-12.8529185533846,-13.4288799406804,-13.3468707807984,-13.0161119845302,-13.4380590723513,-13.1402295203898,-13.3586020099301,-13.6280550783693,-13.3056764454142,-12.8363633969513,-13.3189525593228,-13.4126644054499,-12.9507585737024,-13.7126121743935,-13.1728307631833,-13.2062886407241,-13.2312931784142
523.109227,-0.265376196198968,-0.265376196198968,NA,NA,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,NA,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968,-0.265376196198968
491.0830051,-13.6211480199616,-13.2472617613911,-13.3265134058124,-13.4767135734717,-13.4306579487171,-13.0197303552505,-13.4365269368523,-13.7366931031504,-13.5603555533626,-13.1400879678414,-13.5392099429981,-13.5010622584406,-13.4140266894578,-13.6718746614634,-13.0337898740443,-13.8674175927755,-12.8391426788827,-13.4911006998757,-13.0246968306066,-13.6406427529125,-13.3299076063196,-13.3063294714607,-13.8687844239259,-13.4797739961534,-13.6432315707105,-13.7846596708528,-13.6622124318799,-13.4622069356816,-13.2760015662225
507.0779158,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,NA,NA,NA,-0.399773685310984,-0.399773685310984,-0.399773685310984,NA,NA,-0.399773685310984,-0.399773685310984,NA,-0.399773685310984,-0.399773685310984,NA,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,-0.399773685310984,NA,-0.399773685310984,NA,-0.399773685310984
525.052085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0911361078081501,NA,NA,NA,NA,NA,NA
483.0203938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.149729180440209,NA,NA,NA,NA,NA,NA
493.0622548,-0.0403174058184123,-0.0403174058184123,-0.0403174058184123,-0.0403174058184123,-0.0403174058184123,-0.0403174058184123,-0.0403174058184123,NA,NA,NA,NA,NA,NA,NA,-0.0403174058184123,-0.0403174058184123,NA,-0.0403174058184123,NA,-0.0403174058184123,-0.0403174058184123,-0.0403174058184123,-0.0403174058184123,NA,-0.0403174058184123,NA,-0.0403174058184123,-0.0403174058184123,NA
487.0516877,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,NA,NA,NA,0.224210872406836,NA,0.224210872406836,0.224210872406836,0.224210872406836,NA,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,0.224210872406836,NA,0.224210872406836
503.0466022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.334813834476127,NA,NA,NA,NA,NA,NA
519.0415171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.263706892831883,NA,NA,NA,NA,NA,NA,NA,-0.263706892831883,NA,NA,NA,NA,NA,NA
507.0415187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.285747207407576,NA,NA,NA,NA,NA,NA
521.0571727,-0.210095259894359,NA,-0.210095259894359,-0.210095259894359,NA,-0.210095259894359,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210095259894359,NA,NA,NA,NA,NA,NA,-0.210095259894359,NA,NA,NA,NA,-0.210095259894359,-0.210095259894359
521.036009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449372075516235,NA,NA,NA,NA,NA,NA
513.0309334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475336716612805,NA,NA,NA,NA,NA,NA
499.0516687,0.722026931175438,NA,0.722026931175438,0.722026931175438,NA,0.722026931175438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722026931175438,NA,NA,NA,NA,NA,NA
511.0516775,0.502547706623784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502547706623784,NA,0.502547706623784,NA,NA,NA,NA,NA,NA
467.0254377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570273009149164,NA,NA,NA,NA,NA,NA
493.0410786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362177678302156,NA,NA,NA,NA,NA,NA
497.0360878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486250540210273,NA,NA,NA,NA,NA,NA
515.0466625,NA,NA,0.210952403501129,0.210952403501129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210952403501129,NA,NA,NA,NA,NA,NA
517.0259466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374804744457192,NA,NA,NA,NA,NA,NA
545.0572526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0292056853782258,NA,NA,NA,NA,NA,NA
513.0674178,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,NA,0.789103325734781,0.789103325734781,NA,NA,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,NA,0.789103325734781,0.789103325734781,NA,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781,0.789103325734781
519.0568459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100338644015645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100338644015645,NA,NA,NA,NA,NA,NA
523.0517631,NA,NA,-0.0398200270808443,-0.0398200270808443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0398200270808443,NA,NA,NA,NA,NA,NA,-0.0398200270808443,NA,NA,NA,NA,NA,NA
537.0674036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.115593442140247,NA,NA,NA,NA,NA,NA
489.1190081,NA,-0.0978577584794469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0978577584794469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487.103357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.080353875108737,NA,NA,NA,NA,NA,NA,NA,NA
491.0982766,0.22595274352499,0.22595274352499,NA,NA,NA,NA,NA,NA,0.22595274352499,0.22595274352499,0.22595274352499,0.22595274352499,0.22595274352499,NA,0.22595274352499,0.22595274352499,0.22595274352499,NA,NA,0.22595274352499,0.22595274352499,0.22595274352499,0.22595274352499,NA,NA,0.22595274352499,NA,NA,NA
503.0982785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.092798439644936,NA,NA,NA,NA,NA,NA,NA,NA
519.1295802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0168172470964189,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0168172470964189,NA,NA,-0.0168172470964189,NA,NA,NA
547.124505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031512038967797,NA,NA,NA,NA,NA,NA,NA,0.031512038967797,0.031512038967797,NA,NA,NA,NA,NA,NA,NA
499.0881361,-14.2433767773535,-13.0026415078236,-13.2765785763887,-13.2108179398685,-13.5530782928328,-13.8678519342874,-13.4516852968394,-13.221531755995,-13.4805945379062,-13.4981834610215,-13.511462654279,-13.7944595075779,-13.6753031124309,-13.5512401933439,-13.6526121920878,-13.4165298073501,-13.0669293783114,-13.4748121756939,-13.1310073009382,-13.4778742536116,-13.5313088671669,-13.5250726606158,-13.5941198730874,-13.4009190149733,-13.4654206706154,-12.9963322144128,-13.3014939239029,-13.8432558328127,-13.4699029942184
497.072478,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862,NA,-0.45106794358862,-0.45106794358862,-0.45106794358862,-0.45106794358862
501.0673904,NA,NA,-0.427369580081509,NA,NA,NA,NA,-0.427369580081509,NA,NA,NA,-0.427369580081509,NA,NA,NA,-0.427369580081509,NA,-0.427369580081509,-0.427369580081509,NA,-0.427369580081509,-0.427369580081509,-0.427369580081509,-0.427369580081509,NA,NA,-0.427369580081509,NA,NA
483.0932098,-13.4435113101623,-13.5611991538328,-13.3837095692356,-13.2312307037688,-13.2802715442696,-13.476525051131,-13.7916726556338,-13.3277986575978,-13.3654965491136,-13.3596694542764,-13.5755528892857,-13.5648772904106,-13.6470927576133,-13.3441079059916,-13.6355571343581,-13.1365772734076,-13.5237120822867,-13.6101163491408,-13.3937272802938,-13.6989736964414,-13.388494473862,-13.1296572717431,-13.2969917714494,-13.4778137197501,-13.7322683474211,-13.1986203672705,-13.4768281379935,-13.8684119917292,-13.1553077834903
497.1088559,-12.7719213457289,-13.3680588851516,-13.7035190713689,-13.4701788870134,-13.4172255084163,-13.1015523854405,-12.974507880703,-13.8224659719594,-13.7738177366294,-13.8126547794222,-13.1470937349506,-13.4990671284851,-13.4172941819307,-13.5601669692522,-13.3068763813848,-13.6211298161554,-13.3482029335087,-13.4461094107604,-13.3371959021349,-13.5577463972211,-13.713881802448,-13.2414993050325,-13.4602692192823,-13.6503541360825,-13.5405605051946,-13.4909746916411,-13.1081038804157,-13.4893464155067,-13.286354154654
507.0932118,-0.366494781874168,-0.366494781874168,NA,-0.366494781874168,NA,NA,-0.366494781874168,NA,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,NA,-0.366494781874168,-0.366494781874168,NA,NA,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,-0.366494781874168,NA,-0.366494781874168,NA,NA,NA
535.1245175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35987237185765,NA,NA,NA,NA,NA,NA,NA,NA,-0.35987237185765,-0.35987237185765,NA,NA,NA,NA,NA,NA
521.0724739,-0.0195522721178557,-0.0195522721178557,NA,-0.0195522721178557,NA,NA,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,NA,NA,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,NA,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,-0.0195522721178557,NA,NA,NA
547.0881202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.304352540946845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.0568122,-0.155336069049402,NA,NA,-0.155336069049402,NA,NA,-0.155336069049402,-0.155336069049402,-0.155336069049402,-0.155336069049402,NA,-0.155336069049402,NA,NA,NA,NA,NA,-0.155336069049402,NA,-0.155336069049402,NA,-0.155336069049402,-0.155336069049402,NA,NA,NA,NA,NA,-0.155336069049402
507.0567796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139701652737407,NA,NA,NA,NA,NA,NA
485.0724169,-13.3776371505172,-13.2883285558361,-13.8646982786915,-13.0402901475555,-13.0494936224159,-13.5660062538817,-13.1765029345382,-13.2843907387059,-13.4838724057194,-13.0441423894662,-13.3871910580715,-12.9685233637012,-13.5511423526974,-12.9341937974252,-13.3113599264404,-12.9427177541324,-13.316644822677,-13.4779927674211,-13.0547825763216,-13.6758759582454,-12.9313926097491,-13.5203469883601,-13.1740575797025,-13.3887494268578,-13.2390967218814,-13.2283233811788,-14.0879251522805,-13.9207525597583,-13.3315392115725
481.0775114,-13.3916722086148,-13.3704195595186,-13.4390188495257,-13.3320544580519,-13.170460495309,-13.4089608646523,-13.4406113045066,-13.5427298741589,-13.1461823049285,-13.0201040735002,-13.374565976822,-13.480326732838,-13.3275105065847,-13.3098582854015,-13.3407427110578,-13.5522523134899,-13.0237267610143,-13.594878289071,-13.3731335764859,-13.5214639858579,-13.1126617016724,-13.4959826165202,-13.9365831709825,-13.4960143767837,-12.9151847144779,-12.9084392740432,-13.6757852982655,-13.5231754339797,-14.0144660874909
493.0775017,-0.535097912978426,-0.535097912978426,NA,NA,NA,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,NA,-0.535097912978426,-0.535097912978426,-0.535097912978426,NA,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,-0.535097912978426,NA,-0.535097912978426,NA,NA,NA
467.0618374,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA,NA,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA,NA,-0.384980114802373,NA,NA,NA,-0.384980114802373,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA,NA,-0.384980114802373,-0.384980114802373,-0.384980114802373,NA
479.0618466,-0.396185236273194,NA,NA,-0.396185236273194,NA,NA,NA,NA,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,NA,-0.396185236273194,-0.396185236273194,NA,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,-0.396185236273194,NA,-0.396185236273194,-0.396185236273194,NA,NA,NA
469.04111,NA,NA,-0.415799362297618,-0.415799362297618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.415799362297618,NA,NA,NA,NA,NA,NA,-0.415799362297618,NA,NA,-0.415799362297618,NA,-0.415799362297618,NA
481.0411188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.396189002646999,NA,NA,NA,NA,NA,NA
459.1083989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06879575899047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.0512741,-12.9499025675972,-13.9532909385328,-13.4220977251573,-13.2403945145998,-13.2312647116061,-13.3452277064436,-13.4164210007314,-13.7556252431456,-13.5831272658689,-14.0983450980193,-13.2788310677977,-13.9539895877033,-13.3959021625294,-13.2414090922385,-13.4768537354394,-13.1768665585401,-13.7017106539862,-13.4215049513989,-13.4300003026982,-13.2411622524659,-13.2816798661118,-13.6455371148392,-13.8277897782082,-13.3650378675307,-13.7830034197529,-14.1300482357913,-13.3419231718175,-13.6100334839503,-13.1739697802344
479.0982389,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,-0.429699659094286,NA
481.1138859,-13.4048102609857,-12.6201505127093,-13.3577613675473,-13.521318821687,-13.2431266120265,-13.3618950738662,-14.1746674588165,-13.0813426294913,-14.0486061017639,-13.8125926472554,-12.9751501173709,-13.2453882494419,-13.7301492389193,-13.1852022781325,-13.288723630799,-13.5092618196746,-13.3287980755847,-13.6590219202932,-13.7438016453415,-13.4734099098572,-13.7314569769385,-13.440628781439,-13.2720674560407,-13.8722410419454,-13.1524103953838,-13.3454667128798,-13.5257753987217,-13.260930734422,-13.5745893434516
493.1138764,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,NA,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,-0.495326627973615,NA,-0.495326627973615,NA,NA,NA
451.1033049,-14.0655569776426,-13.4157806197127,-13.9868155022727,-13.9355354990351,-13.9906479873337,-13.3505032236896,-13.1402357240117,-13.259380303627,-13.392032928984,-13.2748229784309,-13.2019665473157,-13.6567265594137,-13.0510621274878,-13.0724413751985,-13.7104438086106,-13.1646630965408,-13.2003112602998,-13.2703552994074,-13.3245876359343,-13.5318587062837,-13.7345993297745,-13.6285511729517,-13.2638896564561,-13.1322247236749,-13.3456737381503,-13.8262953469331,-13.6851955234602,-13.3862617561128,-13.7491451294115
467.0982243,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,-0.517224658178688,NA,-0.517224658178688,NA
459.093135,-13.3441037474921,-13.4676081904244,-13.5540138147365,-13.1723086859223,-13.0614871797005,-13.220177090573,-13.5997858869189,-13.3188035500066,-13.1324409804938,-12.9408084124769,-13.3080255928503,-13.3231766882496,-13.346200150408,-13.4360406096793,-13.5529564764045,-13.133824715179,-13.1894569863276,-13.5930305547855,-13.3442192594464,-13.5940368576198,-13.6883236240196,-13.2708289523577,-14.311324938116,-14.0193314540465,-13.1769295641728,-13.5373308847306,-13.1755108067938,-12.8453660023366,-13.5546409714852
469.1138792,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,NA,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,NA,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,-0.484770570877368,NA
485.1087893,-13.6155228501954,-13.6417768266828,-13.4914495150126,-13.2688870254756,-13.4591613029102,-13.7690659235699,-13.5045970101424,-13.3306668055086,-13.5370816114487,-13.6732513048442,-13.3537088032771,-13.5494053125337,-13.2297882697014,-13.2126085419954,-13.0899524016204,-13.5597405777281,-14.0356974056225,-13.7638267105996,-13.8641085620105,-13.5434512977839,-13.7596453607751,-13.5718614088013,-14.0487839608883,-13.7102471810964,-13.2659491280786,-13.341854883497,-13.3969232125396,-13.9188520274708,-13.1849542186775
459.0567303,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,NA,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123,-0.193285433785123
463.0516364,-0.519557723973309,NA,-0.519557723973309,-0.519557723973309,-0.519557723973309,-0.519557723973309,NA,-0.519557723973309,NA,NA,NA,-0.519557723973309,NA,NA,-0.519557723973309,-0.519557723973309,NA,NA,NA,NA,NA,-0.519557723973309,-0.519557723973309,-0.519557723973309,NA,-0.519557723973309,-0.519557723973309,-0.519557723973309,-0.519557723973309
445.0774453,-13.3978946143262,-13.5440267899681,-13.729830218799,-13.1234558135337,-13.0991917094078,-13.2003771919215,-14.0283997888531,-13.3355078408649,-13.2801695930104,-13.5432686229206,-13.7621657155085,-13.7242625720508,-13.264696867797,-12.9747602772629,-13.5334412463954,-13.5034931439271,-13.4427974220424,-13.3165233635944,-13.2334295261708,-13.8747293565963,-13.7651043934822,-13.5835413739946,-13.6781382147788,-13.5146918896347,-13.6135526706379,-13.6337259126374,-13.8852704671253,-13.5207794580145,-13.1276742860162
457.077454,-13.0972710966425,-14.1475214311754,-13.761227020287,-13.0117598490583,-13.0457447467616,-13.3718493227351,-13.743575921156,-13.7005059470018,-13.3216733403965,-13.9461072644342,-13.4544857143858,-13.2793154860481,-13.4727215316445,-13.2542462215015,-13.9100478604793,-13.4747170776066,-14.0175213543252,-14.0368184745582,-13.5324201033611,-13.9595951769562,-13.0211499348028,-13.2732628544191,-13.7504880062702,-13.5746675794952,-13.9936897661747,-12.7035722157789,-13.2899759401492,-13.5939144507099,-13.5021131912137
475.0880271,-13.0028516992482,-13.4143224454028,-13.4704990981377,-13.3717590607058,-13.5302755827795,-13.2161145405334,-13.4890511862232,-13.5345429125002,-13.39079664057,-13.4144893929412,-13.3417318080124,-13.0763157720063,-13.5985541281003,-13.0965758977932,-12.8278387820687,-13.7142643762972,-13.51360849224,-13.8058510289538,-13.5206625217829,-13.5063158923841,-13.3775547523163,-13.0695336971886,-13.5059223687883,-13.5380070684336,-13.1594437162853,-13.5860540487549,-13.1299679156193,-13.0534828937422,-13.9950860701024
477.1036671,-13.2202947238546,-13.2617002956658,-13.5450814215508,-13.210067037411,-13.2653477015216,-14.1317817527135,-13.1250017784666,-13.6855752860084,-13.6586517864646,-13.5465988335023,-13.5449919421121,-13.2169563512655,-13.2130698616099,-13.1897467615001,-13.5745925027889,-13.198823776865,-13.4697752969838,-13.1802213806361,-13.4507972659097,-12.9297165174908,-13.0523120818146,-13.2626178311323,-13.6860100428105,-13.5202479784152,-13.6361592001532,-13.1506460056061,-13.5203996035271,-13.4043931697408,-13.2804540552507
