Member,Value,Direction,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
480.093603,4.14488532,Sig. High,480.093603,24,19,10,1,0,0,0,0,CHNO,NA,481.100933,-0.034048991,NA,C24H19O10N,0.384615385,0.555555556,16,6,5,55.55,479.5575262,0.442473806,0.166666667,0.416666667,0.791666667,0.041666667,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
458.0727553,5.279664724,Sig. High,458.0727553,21,17,11,1,0,0,0,0,CHNO,NA,459.0800853,-0.280137714,NA,C21H17O11N,0.222222222,0.517241379,14,3,2,49.44285714,457.5612672,0.438732831,0.380952381,0.523809524,0.80952381,0.047619048,0,NA,Cond Hydrocarbon,Lignin,Other
350.0304858,3.375520861,Sig. High,350.0304858,18,9,7,1,0,0,0,0,CHNO,NA,351.0378158,-0.397236308,NA,C18H9O7N,0.7,0.777777778,15,8,7,47.63333333,349.6396386,0.360361367,0.444444444,0.388888889,0.5,0.055555556,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
466.0780053,4.986142057,Sig. High,466.0780053,23,17,10,1,0,0,0,0,CHNO,NA,467.0853353,0.077108694,NA,C23H17O10N,0.416666667,0.588235294,16,6,5,52.86521739,465.5575784,0.442421564,0.260869565,0.434782609,0.739130435,0.043478261,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
568.0370305,2.668545186,Sig. High,568.0370305,25,15,15,1,0,0,0,0,CHNO,NA,569.0443605,0.242752685,NA,C25H15O15N,0.333333333,0.636363636,19,4,3,39.78,567.4027553,0.597244723,0.72,0.6,0.6,0.04,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
526.0261715,2.230352939,Sig. High,526.0261715,23,13,14,1,0,0,0,0,CHNO,NA,527.0335015,-0.296332148,NA,C23H13O14N,0.375,0.666666667,18,4,3,37.99565217,525.438806,0.561194022,0.782608696,0.608695652,0.565217391,0.043478261,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
528.041769,2.696514124,Sig. High,528.041769,23,15,14,1,0,0,0,0,CHNO,NA,529.049099,-0.394558726,NA,C23H15O14N,0.25,0.6,17,3,2,40.47391304,527.4521528,0.547847157,0.695652174,0.608695652,0.652173913,0.043478261,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
423.9942955,5.784346984,Sig. High,423.9942955,19,7,11,1,0,0,0,0,CHNO,NA,425.0016255,-0.795526969,NA,C19H7O11N,0.714285714,0.84,17,6,5,33.3,423.5208597,0.479140318,0.947368421,0.578947368,0.368421053,0.052631579,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
426.0099055,0.565473785,Insignificant,426.0099055,19,9,11,1,0,0,0,0,CHNO,NA,427.0172355,-0.885638052,NA,C19H9O11N,0.571428571,0.76,16,5,4,36.3,425.534219,0.465780966,0.842105263,0.578947368,0.473684211,0.052631579,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
454.0049463,1.138402522,High,454.0049463,20,9,12,1,0,0,0,0,CHNO,NA,455.0122763,-0.5537687,NA,C20H9O12N,0.571428571,0.769230769,17,5,4,34.65,453.4980003,0.501999679,0.9,0.6,0.45,0.05,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
481.999892,1.139852034,High,481.999892,21,9,13,1,0,0,0,0,CHNO,NA,483.007222,-0.457398799,NA,C21H9O13N,0.571428571,0.777777778,18,5,4,33.15714286,481.4616866,0.538313385,0.952380952,0.619047619,0.428571429,0.047619048,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
393.983872,0.693462743,Insignificant,393.983872,18,5,10,1,0,0,0,0,CHNO,NA,394.991202,-0.498575481,NA,C18H5O10N,0.857142857,0.916666667,17,7,6,31.8,393.5439461,0.456053911,1,0.555555556,0.277777778,0.055555556,0,NA,Other,Cond Hydrocarbon,Other
484.0155695,1.276433851,High,484.0155695,21,11,13,1,0,0,0,0,CHNO,NA,485.0228995,-0.398893384,NA,C21H11O13N,0.428571429,0.703703704,17,4,3,35.87142857,483.4751134,0.524886609,0.857142857,0.619047619,0.523809524,0.047619048,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
310.9655144,5.350740679,Sig. High,310.9655144,15,4,6,0,0,1,0,0,CHOS,NA,311.9728444,-0.214868051,NA,C15H4O6S,0.875,0.909090909,14,8,7,41.3,310.6182875,0.381712471,0.666666667,0.4,0.266666667,0,0,NA,Other,Cond Hydrocarbon,Other
456.072641,3.813827703,Sig. High,456.072641,25,15,8,1,0,0,0,0,CHNO,NA,457.079971,0.330338403,NA,C25H15O8N,0.625,0.7,19,11,10,55.74,455.5633862,0.436613785,0.16,0.32,0.6,0.04,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
333.0039459,1.969656986,High,333.0039459,18,6,7,0,0,0,0,0,CHO,NA,334.0112759,-0.389822412,NA,C18H6O7,0.818181818,0.862068966,16,9,9,47.63333333,332.6321107,0.367889281,0.444444444,0.388888889,0.333333333,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
307.024707,1.657461708,High,307.024707,17,8,6,0,0,0,0,0,CHO,NA,308.032037,-0.339367242,NA,C17H8O6,0.727272727,0.785714286,14,8,8,53.59411765,306.6818805,0.318119531,0.235294118,0.352941176,0.470588235,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
336.0299845,1.006968543,High,336.0299845,21,7,4,1,0,0,0,0,CHNO,NA,337.0373145,-0.732293732,NA,C21H7O4N,0.875,0.888888889,19,15,14,54.87142857,335.6547704,0.345229583,0.19047619,0.19047619,0.333333333,0.047619048,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
340.0612807,1.231885398,High,340.0612807,21,11,4,1,0,0,0,0,CHNO,NA,341.0686107,-0.735119505,NA,C21H11O4N,0.75,0.777777778,17,13,12,60.3,339.6815652,0.318434764,0,0.19047619,0.523809524,0.047619048,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
354.0041927,0.749891666,Insignificant,354.0041927,20,5,6,1,0,0,0,0,CHNO,NA,355.0115227,-0.613439899,NA,C20H5O6N,0.923076923,0.9375,19,13,12,46.05,353.6089085,0.391091544,0.5,0.3,0.25,0.05,0,NA,Other,Cond Hydrocarbon,Other
274.014341,1.161245112,High,274.014341,16,5,4,1,0,0,0,0,CHNO,NA,275.021671,-0.873388763,NA,C16H5O4N,0.909090909,0.923076923,15,11,10,49.6125,273.7083741,0.291625861,0.375,0.25,0.3125,0.0625,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
288.0300122,1.122230356,High,288.0300122,17,7,4,1,0,0,0,0,CHNO,NA,289.0373422,-0.757912015,NA,C17H7O4N,0.833333333,0.857142857,15,11,10,53.59411765,287.7083953,0.291604685,0.235294118,0.235294118,0.411764706,0.058823529,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
259.9987084,0.974839559,Insignificant,259.9987084,15,3,4,1,0,0,0,0,CHNO,NA,261.0060384,-0.853451148,NA,C15H3O4N,1,1,15,11,10,45.1,259.7083915,0.291608481,0.533333333,0.266666667,0.2,0.066666667,0,NA,Other,Cond Hydrocarbon,Other
275.993623,0.912940595,Insignificant,275.993623,15,3,5,1,0,0,0,0,CHNO,NA,277.000953,-0.804180857,NA,C15H3O5N,1,1,15,10,9,41.3,275.6854461,0.314553945,0.666666667,0.333333333,0.2,0.066666667,0,NA,Other,Cond Hydrocarbon,Other
290.0092968,0.996678428,Insignificant,290.0092968,16,5,5,1,0,0,0,0,CHNO,NA,291.0166268,-0.683888418,NA,C16H5O5N,0.9,0.92,15,10,9,46.05,289.6854698,0.314530172,0.5,0.3125,0.3125,0.0625,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
302.0456747,1.218532237,High,302.0456747,18,9,4,1,0,0,0,0,CHNO,NA,303.0530047,-0.681722746,NA,C18H9O4N,0.769230769,0.8,15,11,10,57.13333333,301.7084078,0.291592199,0.111111111,0.222222222,0.5,0.055555556,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
334.0355139,0.605739298,Insignificant,334.0355139,18,9,6,1,0,0,0,0,CHNO,NA,335.0428439,-0.587041421,NA,C18H9O6N,0.727272727,0.785714286,15,9,8,50.8,333.6625269,0.337473139,0.333333333,0.333333333,0.5,0.055555556,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
326.9933133,0.280351393,Insignificant,326.9933133,19,4,6,0,0,0,0,0,CHO,NA,328.0006433,-0.603884728,NA,C19H4O6,0.923076923,0.9375,18,12,12,48.3,326.6281896,0.371810355,0.421052632,0.315789474,0.210526316,0,0,NA,Other,Cond Hydrocarbon,Other
302.9932903,0.241793113,Insignificant,302.9932903,17,4,6,0,0,0,0,0,CHO,NA,304.0006203,-0.727374054,NA,C17H4O6,0.909090909,0.928571429,16,10,10,46.88823529,302.6549653,0.345034715,0.470588235,0.352941176,0.235294118,0,0,NA,Other,Cond Hydrocarbon,Other
341.008934,0.238942234,Insignificant,341.008934,20,6,6,0,0,0,0,0,CHO,NA,342.016264,-0.66509084,NA,C20H6O6,0.857142857,0.882352941,18,12,12,51.75,340.6281604,0.371839622,0.3,0.3,0.3,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
321.0038848,0.320338302,Insignificant,321.0038848,17,6,7,0,0,0,0,0,CHO,NA,322.0112148,-0.594215075,NA,C17H6O7,0.8,0.851851852,15,8,8,46.88823529,320.645449,0.354551005,0.470588235,0.411764706,0.352941176,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
322.9831545,0.046205628,Insignificant,322.9831545,16,4,8,0,0,0,0,0,CHO,NA,323.9904845,-0.574559849,NA,C16H4O8,0.875,0.916666667,15,7,7,38.925,322.6225086,0.377491376,0.75,0.5,0.25,0,0,NA,Other,Cond Hydrocarbon,Other
348.9987973,0.34508114,Insignificant,348.9987973,18,6,8,0,0,0,0,0,CHO,NA,350.0061273,-0.552670738,NA,C18H6O8,0.8,0.857142857,16,8,8,44.46666667,348.6091021,0.390897875,0.555555556,0.444444444,0.333333333,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
305.0089843,0.377735157,Insignificant,305.0089843,17,6,6,0,0,0,0,0,CHO,NA,306.0163143,-0.579009046,NA,C17H6O6,0.818181818,0.857142857,15,9,9,50.24117647,304.6684085,0.331591457,0.352941176,0.352941176,0.352941176,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
309.0039059,0.435647278,Insignificant,309.0039059,16,6,7,0,0,0,0,0,CHO,NA,310.0112359,-0.549146151,NA,C16H6O7,0.777777778,0.84,14,7,7,46.05,308.6588694,0.341130622,0.5,0.4375,0.375,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
306.9882517,0.483280025,Insignificant,306.9882517,16,4,7,0,0,0,0,0,CHO,NA,307.9955817,-0.566081777,NA,C16H4O7,0.888888889,0.92,15,8,8,42.4875,306.6454659,0.354534124,0.625,0.4375,0.25,0,0,NA,Other,Cond Hydrocarbon,Other
318.9882543,0.023735205,Insignificant,318.9882543,17,4,7,0,0,0,0,0,CHO,NA,319.9955843,-0.608819031,NA,C17H4O7,0.9,0.925925926,16,9,9,43.53529412,318.6320692,0.367930834,0.588235294,0.411764706,0.235294118,0,0,NA,Other,Cond Hydrocarbon,Other
357.0039003,0.500697559,Insignificant,357.0039003,20,6,7,0,0,0,0,0,CHO,NA,358.0112303,-0.491016977,NA,C20H6O7,0.846153846,0.878787879,18,11,11,48.9,356.6052666,0.394733444,0.4,0.35,0.3,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
259.003522,0.249929361,Insignificant,259.003522,16,4,4,0,0,0,0,0,CHO,NA,260.010852,-0.615989421,NA,C16H4O4,0.916666667,0.928571429,15,11,11,53.175,258.7143164,0.285683646,0.25,0.25,0.25,0,0,NA,Other,Cond Hydrocarbon,Other
295.0246513,0.485322745,Insignificant,295.0246513,16,8,6,0,0,0,0,0,CHO,NA,296.0319813,-0.54116656,NA,C16H8O6,0.7,0.769230769,13,7,7,53.175,294.6952241,0.304775861,0.25,0.375,0.5,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
301.0504686,0.396224836,Insignificant,301.0504686,19,10,4,0,0,0,0,0,CHO,NA,302.0577986,-0.542173404,NA,C19H10O4,0.733333333,0.764705882,15,11,11,63.3,300.714313,0.285687043,-0.105263158,0.210526316,0.526315789,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
215.0136729,0.129834529,Insignificant,215.0136729,15,4,2,0,0,0,0,0,CHO,NA,216.0210029,-0.8335428,NA,C15H4O2,0.923076923,0.928571429,14,12,12,60.3,214.7735867,0.226413288,0,0.133333333,0.266666667,0,0,NA,Other,Cond Hydrocarbon,Other
273.0555293,-0.05001394,Insignificant,273.0555293,18,10,3,0,0,0,0,0,CHO,NA,274.0628593,-0.687435628,NA,C18H10O3,0.733333333,0.757575758,14,11,11,66.63333333,272.7506331,0.249366943,-0.222222222,0.166666667,0.555555556,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
247.0398686,-0.155887366,Insignificant,247.0398686,16,8,3,0,0,0,0,0,CHO,NA,248.0471986,-0.802548403,NA,C16H8O3,0.769230769,0.793103448,13,10,10,63.8625,246.7640217,0.235978324,-0.125,0.1875,0.5,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
217.0293116,6.973815916,Sig. High,217.0293116,15,6,2,0,0,0,0,0,CHO,NA,218.0366416,-0.877760167,NA,C15H6O2,0.846153846,0.857142857,13,11,11,64.1,216.7869747,0.213025268,-0.133333333,0.133333333,0.4,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
219.0449518,-0.181489364,Insignificant,219.0449518,15,8,2,0,0,0,0,0,CHO,NA,220.0522818,-0.914630893,NA,C15H8O2,0.769230769,0.785714286,12,10,10,67.9,218.8003642,0.19963575,-0.266666667,0.133333333,0.533333333,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
247.0034875,-0.133831955,Insignificant,247.0034875,15,4,4,0,0,0,0,0,CHO,NA,248.0108175,-0.785019391,NA,C15H4O4,0.909090909,0.923076923,14,10,10,52.7,246.7276812,0.272318801,0.266666667,0.266666667,0.266666667,0,0,NA,Other,Cond Hydrocarbon,Other
290.9933232,0.429502448,Insignificant,290.9933232,16,4,6,0,0,0,0,0,CHO,NA,292.0006532,-0.644533521,NA,C16H4O6,0.9,0.923076923,15,9,9,46.05,290.6683975,0.331602544,0.5,0.375,0.25,0,0,NA,Other,Cond Hydrocarbon,Other
262.9984023,0.052095464,Insignificant,262.9984023,15,4,5,0,0,0,0,0,CHO,NA,264.0057323,-0.736568514,NA,C15H4O5,0.9,0.92,14,9,9,48.9,262.7047359,0.295264066,0.4,0.333333333,0.266666667,0,0,NA,Other,Cond Hydrocarbon,Other
274.9984039,0.04045022,Insignificant,274.9984039,16,4,5,0,0,0,0,0,CHO,NA,276.0057339,-0.699013506,NA,C16H4O5,0.909090909,0.925925926,15,10,10,49.6125,274.6913382,0.308661775,0.375,0.3125,0.25,0,0,NA,Other,Cond Hydrocarbon,Other
287.0347658,-0.069219763,Insignificant,287.0347658,18,8,4,0,0,0,0,0,CHO,NA,288.0420958,-0.75159805,NA,C18H8O4,0.785714286,0.8125,15,11,11,60.3,286.7142602,0.285739784,0,0.222222222,0.444444444,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
278.9933081,-0.214997537,Insignificant,278.9933081,15,4,6,0,0,0,0,0,CHO,NA,280.0006381,-0.726130424,NA,C15H4O6,0.888888889,0.916666667,14,8,8,45.1,278.6817817,0.31821832,0.533333333,0.4,0.266666667,0,0,NA,Other,Cond Hydrocarbon,Other
277.0140359,-0.264230855,Insignificant,277.0140359,16,6,5,0,0,0,0,0,CHO,NA,278.0213659,-0.75879417,NA,C16H6O5,0.818181818,0.851851852,14,9,9,53.175,276.7047196,0.295280447,0.25,0.3125,0.375,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
293.008954,5.895681976,Sig. High,293.008954,16,6,6,0,0,0,0,0,CHO,NA,294.016284,-0.705528975,NA,C16H6O6,0.8,0.846153846,14,8,8,49.6125,292.6817776,0.318222416,0.375,0.375,0.375,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
304.02499,1.999930037,High,304.02499,17,7,5,1,0,0,0,0,CHNO,NA,305.03232,-0.511050592,NA,C17H7O5N,0.818181818,0.851851852,15,10,9,50.24117647,303.685513,0.31448702,0.352941176,0.294117647,0.411764706,0.058823529,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
479.1404825,-0.433163562,Insignificant,479.1404825,19,28,14,0,0,0,0,0,CHO,NA,480.1478125,-0.30551871,NA,C19H28O14,0,0,6,-8,-8,60.3,478.60547,0.394530043,0,0.736842105,1.473684211,0,0,NA,Other,Tannin,Other
459.1142655,-0.569975106,Insignificant,459.1142655,19,24,13,0,0,0,0,0,CHO,NA,460.1215955,-0.323517207,NA,C19H24O13,0,0.12,8,-5,-5,57.3,458.6016144,0.39838559,0.105263158,0.684210526,1.263157895,0,0,NA,Tannin,Tannin,Other
485.1299132,-0.445308178,Insignificant,485.1299132,21,26,13,0,0,0,0,0,CHO,NA,486.1372432,-0.31111327,NA,C21H26O13,0,0.172413793,9,-4,-4,60.3,484.5882128,0.411787195,0,0.619047619,1.238095238,0,0,NA,Lignin,Lignin,Other
473.0935646,-0.429347669,Insignificant,473.0935646,19,22,14,0,0,0,0,0,CHO,NA,474.1008946,-0.241151951,NA,C19H22O14,0,0.166666667,9,-5,-5,51.3,472.5653041,0.434695901,0.315789474,0.736842105,1.157894737,0,0,NA,Tannin,Tannin,Other
487.1092258,-0.418915433,Insignificant,487.1092258,20,24,14,0,0,0,0,0,CHO,NA,488.1165558,-0.211542988,NA,C20H24O14,0,0.153846154,9,-5,-5,54.6,486.5653153,0.434684713,0.2,0.7,1.2,0,0,NA,Tannin,Tannin,Other
489.1612437,-0.448628836,Insignificant,489.1612437,21,30,13,0,0,0,0,0,CHO,NA,490.1685737,-0.246653258,NA,C21H30O13,0,0.034482759,7,-6,-6,65.72857143,488.6150419,0.384958115,-0.19047619,0.619047619,1.428571429,0,0,NA,Lignin;Amino Sugar,Lignin,Other
469.1350316,-0.494207766,Insignificant,469.1350316,21,26,12,0,0,0,0,0,CHO,NA,470.1423616,-0.259679154,NA,C21H26O12,0,0.2,9,-3,-3,63.01428571,468.6111912,0.388808767,-0.095238095,0.571428571,1.238095238,0,0,NA,Lignin,Lignin,Other
473.1299514,-0.606014573,Insignificant,473.1299514,20,26,13,0,0,0,0,0,CHO,NA,474.1372814,-0.238474728,NA,C20H26O13,0,0.111111111,8,-5,-5,60.3,472.6016503,0.39834973,0,0.65,1.3,0,0,NA,Lignin;Tannin,Lignin,Other
505.0834054,0.151068089,Insignificant,505.0834054,19,22,16,0,0,0,0,0,CHO,NA,506.0907354,-0.203133515,NA,C19H22O16,0,0.090909091,9,-7,-7,45.3,504.5194248,0.480575243,0.526315789,0.842105263,1.157894737,0,0,NA,Tannin,Tannin,Other
503.0677415,0.033964827,Insignificant,503.0677415,19,20,16,0,0,0,0,0,CHO,NA,504.0750715,-0.231303902,NA,C19H20O16,0,0.181818182,10,-6,-6,42.3,502.5060116,0.493988434,0.631578947,0.842105263,1.052631579,0,0,NA,Tannin,Tannin,Other
531.0990402,0.235813634,Insignificant,531.0990402,21,24,16,0,0,0,0,0,CHO,NA,532.1063702,-0.221846176,NA,C21H24O16,0,0.153846154,10,-6,-6,49.44285714,530.5060103,0.493989733,0.380952381,0.761904762,1.142857143,0,0,NA,Tannin,Tannin,Other
473.1146791,-0.173690291,Insignificant,473.1146791,16,26,16,0,0,0,0,0,CHO,NA,474.1220091,-0.272502535,NA,C16H26O16,0,0,4,-12,-12,49.6125,472.586395,0.413604977,0.375,1,1.625,0,0,NA,Carbohydrate,Carbohydrate,Other
509.1146955,-0.337193774,Insignificant,509.1146955,19,26,16,0,0,0,0,0,CHO,NA,510.1220255,-0.221110871,NA,C19H26O16,0,0,7,-9,-9,51.3,508.5462135,0.453786517,0.315789474,0.842105263,1.368421053,0,0,NA,Other,Tannin,Other
493.1197719,-0.281529313,Insignificant,493.1197719,19,26,15,0,0,0,0,0,CHO,NA,494.1271019,-0.246494343,NA,C19H26O15,0,0,7,-8,-8,54.3,492.56915,0.430850043,0.210526316,0.789473684,1.368421053,0,0,NA,Other,Tannin,Other
495.1354287,-0.156918661,Insignificant,495.1354287,19,28,15,0,0,0,0,0,CHO,NA,496.1427587,-0.231857177,NA,C19H28O15,0,0,6,-9,-9,57.3,494.5825561,0.417443943,0.105263158,0.789473684,1.473684211,0,0,NA,Other,Tannin,Other
505.1561457,-0.152146227,Insignificant,505.1561457,21,30,14,0,0,0,0,0,CHO,NA,506.1634757,-0.263689939,NA,C21H30O14,0,0,7,-7,-7,63.01428571,504.5920838,0.407916165,-0.095238095,0.666666667,1.428571429,0,0,NA,Amino Sugar,Tannin,Other
509.1510682,-0.273188656,Insignificant,509.1510682,20,30,15,0,0,0,0,0,CHO,NA,510.1583982,-0.246288607,NA,C20H30O15,0,0,6,-9,-9,60.3,508.5825456,0.417454431,0,0.75,1.5,0,0,NA,Carbohydrate,Carbohydrate,Other
497.1510582,-0.402892736,Insignificant,497.1510582,19,30,15,0,0,0,0,0,CHO,NA,498.1583882,-0.272187254,NA,C19H30O15,0,0,5,-10,-10,60.3,496.5959349,0.404065113,0,0.789473684,1.578947368,0,0,NA,Carbohydrate,Carbohydrate,Other
511.1667133,-0.392517276,Insignificant,511.1667133,20,32,15,0,0,0,0,0,CHO,NA,512.1740433,-0.254914357,NA,C20H32O15,0,0,5,-10,-10,63.15,510.59594,0.404060019,-0.1,0.75,1.6,0,0,NA,Carbohydrate,Carbohydrate,Other
485.1146581,0.015069792,Insignificant,485.1146581,17,26,16,0,0,0,0,0,CHO,NA,486.1219881,-0.309130538,NA,C17H26O16,0,0,5,-11,-11,50.24117647,484.5729747,0.427025261,0.352941176,0.941176471,1.529411765,0,0,NA,Carbohydrate,Carbohydrate,Other
467.1041009,-0.258074588,Insignificant,467.1041009,17,24,15,0,0,0,0,0,CHO,NA,468.1114309,-0.304954398,NA,C17H24O15,0,0,6,-9,-9,50.24117647,466.5825283,0.417471712,0.352941176,0.882352941,1.411764706,0,0,NA,Other,Tannin,Other
479.1040956,-0.337336497,Insignificant,479.1040956,18,24,15,0,0,0,0,0,CHO,NA,480.1114256,-0.308417035,NA,C18H24O15,0,0,7,-8,-8,50.8,478.5691237,0.430876313,0.333333333,0.833333333,1.333333333,0,0,NA,Other,Tannin,Other
491.1041072,-0.244091508,Insignificant,491.1041072,19,24,15,0,0,0,0,0,CHO,NA,492.1114372,-0.277340314,NA,C19H24O15,0,0.043478261,8,-7,-7,51.3,490.555736,0.444264033,0.315789474,0.789473684,1.263157895,0,0,NA,Tannin,Tannin,Other
499.0939297,-0.420616827,Insignificant,499.0939297,17,24,17,0,0,0,0,0,CHO,NA,500.1012597,-0.286267428,NA,C17H24O17,0,0,6,-11,-11,43.53529412,498.536637,0.463363041,0.588235294,1,1.411764706,0,0,NA,Other,Tannin,Other
483.0990167,-0.289191667,Insignificant,483.0990167,17,24,16,0,0,0,0,0,CHO,NA,484.1063467,-0.292389032,NA,C17H24O16,0,0,6,-10,-10,46.88823529,482.559584,0.440415978,0.470588235,0.941176471,1.411764706,0,0,NA,Other,Tannin,Other
495.0990222,-0.353919556,Insignificant,495.0990222,18,24,16,0,0,0,0,0,CHO,NA,496.1063522,-0.274331832,NA,C18H24O16,0,0,7,-9,-9,47.63333333,494.5461902,0.453809791,0.444444444,0.888888889,1.333333333,0,0,NA,Other,Tannin,Other
491.0677257,-0.156652738,Insignificant,491.0677257,18,20,16,0,0,0,0,0,CHO,NA,492.0750557,-0.26921363,NA,C18H20O16,0,0.1,9,-7,-7,41.3,490.5193951,0.48060491,0.666666667,0.888888889,1.111111111,0,0,NA,Tannin,Tannin,Other
549.1095164,-0.137964493,Insignificant,549.1095164,21,26,17,0,0,0,0,0,CHO,NA,550.1168464,-0.375472854,NA,C21H26O17,0,0.04,9,-8,-8,49.44285714,548.4963758,0.503624192,0.380952381,0.80952381,1.238095238,0,0,NA,Tannin,Tannin,Other
475.0727441,-0.157594763,Insignificant,475.0727441,18,20,15,0,0,0,0,0,CHO,NA,476.0800741,-0.41896814,NA,C18H20O15,0,0.142857143,9,-6,-6,44.46666667,474.5422736,0.45772637,0.555555556,0.833333333,1.111111111,0,0,NA,Tannin,Tannin,Other
463.1091247,0.140700096,Insignificant,463.1091247,18,24,14,0,0,0,0,0,CHO,NA,464.1164547,-0.440261433,NA,C18H24O14,0,0,7,-7,-7,53.96666667,462.5920129,0.407987086,0.222222222,0.777777778,1.333333333,0,0,NA,Other,Tannin,Other
461.0934684,0.111137918,Insignificant,461.0934684,18,22,14,0,0,0,0,0,CHO,NA,462.1007984,-0.455670198,NA,C18H22O14,0,0.090909091,8,-6,-6,50.8,460.5786073,0.421392686,0.333333333,0.777777778,1.222222222,0,0,NA,Tannin,Tannin,Other
477.0883789,-0.199459906,Insignificant,477.0883789,18,22,15,0,0,0,0,0,CHO,NA,478.0957089,-0.448933562,NA,C18H22O15,0,0.047619048,8,-7,-7,47.63333333,476.5556578,0.444342246,0.444444444,0.833333333,1.222222222,0,0,NA,Tannin,Tannin,Other
485.0782301,-0.018488497,Insignificant,485.0782301,16,22,17,0,0,0,0,0,CHO,NA,486.0855601,-0.396544419,NA,C16H22O17,0,0,6,-11,-11,38.925,484.5365874,0.463412585,0.75,1.0625,1.375,0,0,NA,Other,Tannin,Other
493.0833194,0.137236573,Insignificant,493.0833194,18,22,16,0,0,0,0,0,CHO,NA,494.0906494,-0.382141706,NA,C18H22O16,0,0,8,-8,-8,44.46666667,492.5327382,0.467261839,0.555555556,0.888888889,1.222222222,0,0,NA,Tannin,Tannin,Other
467.0676817,-0.086276537,Insignificant,467.0676817,16,20,16,0,0,0,0,0,CHO,NA,468.0750117,-0.37694803,NA,C16H20O16,0,0,7,-9,-9,38.925,466.5461498,0.453850246,0.75,1,1.25,0,0,NA,Tannin,Tannin,Other
469.1197317,-0.413878071,Insignificant,469.1197317,17,26,15,0,0,0,0,0,CHO,NA,470.1270617,-0.344534565,NA,C17H26O15,0,0,5,-10,-10,53.59411765,468.5959084,0.404091583,0.235294118,0.882352941,1.529411765,0,0,NA,Carbohydrate,Carbohydrate,Other
461.1298939,-0.625654394,Insignificant,461.1298939,19,26,13,0,0,0,0,0,CHO,NA,462.1372239,-0.369113091,NA,C19H26O13,0,0.04,7,-6,-6,60.3,460.6149921,0.385007859,0,0.684210526,1.368421053,0,0,NA,Amino Sugar,Tannin,Other
475.1455367,-0.507308157,Insignificant,475.1455367,20,28,13,0,0,0,0,0,CHO,NA,476.1528667,-0.373462853,NA,C20H28O13,0,0.037037037,7,-6,-6,63.15,474.6149849,0.385015051,-0.1,0.65,1.4,0,0,NA,Lignin;Amino Sugar,Lignin,Other
477.1248029,-0.569991105,Insignificant,477.1248029,19,26,14,0,0,0,0,0,CHO,NA,478.1321329,-0.368415566,NA,C19H26O14,0,0,7,-7,-7,57.3,476.5920411,0.407958917,0.105263158,0.736842105,1.368421053,0,0,NA,Other,Tannin,Other
