Microbe,cluster,rho,pvalue,p_adj
20120600_E2D_57,Cluster3,-0.1837936351848131,0.3899586095413663,0.6166891313733304
20130700_C2Y_6,Cluster1,0.051917288368492416,0.8096123348041873,0.9068447282275262
20130700_C2Y_6,Cluster2,0.32933434422781305,0.11607123742957315,0.30428919846235497
20130700_C2Y_6,Cluster3,0.18756729944981318,0.3801274564154491,0.6080329814944467
20120600_E3D_48,Cluster1,0.38400890879453875,0.06394219362531439,0.21243072224207854
20120600_E3D_48,Cluster2,0.09352021459730017,0.6638161759385939,0.8193092374805327
20120600_E3D_48,Cluster3,-0.37156188843391563,0.07381934367485288,0.2311688968348272
20120600_E1D_52,Cluster1,0.3207267860024153,0.12649997397889523,0.31999587233183324
20120600_E1D_52,Cluster2,0.48597809752910015,0.01605326692689557,0.09017293316573927
20120600_E1D_52,Cluster3,-0.39289348177827804,0.0575367994416931,0.19867741907017114
PMBG01,Cluster1,0.10813408116580728,0.6150023780918308,0.7880815021532513
PMBG01,Cluster2,-0.08383143062140172,0.696942447108202,0.8405279162837923
PMBG01,Cluster3,0.16642010748077601,0.43703551761119175,0.6578397495521007
20120600_E1D_51,Cluster1,0.33160264241356985,0.11343079481310081,0.3000978261038684
20120600_E1D_51,Cluster2,0,1,1
20120600_E1D_51,Cluster3,-0.05846892851717328,0.7860995954948062,0.8939938024636386
20120600_E3D_36,Cluster1,0.12685751060416778,0.5547278369149533,0.7455844903564528
20120600_E3D_36,Cluster2,-0.16051546039818917,0.45369937931545357,0.6707343760673977
20120600_E3D_36,Cluster3,0.2134510438755333,0.3165983804152752,0.5489221672471759
PMAZ01,Cluster1,-0.1203056768558952,0.5755119017679347,0.7607033257244794
PMAZ01,Cluster2,-0.10390744626525465,0.6289697464809518,0.7972546005482585
PMAZ01,Cluster3,0.3825717140420067,0.06502781018636616,0.2143878709248524
20170700_S35_8,Cluster1,-0.019539262463077994,0.9277939429619395,0.9690537688175288
20170700_S35_8,Cluster2,-0.043020893690750954,0.8417939153679961,0.9243700272557421
20170700_S35_8,Cluster3,0.3491887957100413,0.09443201462619744,0.2677492251980273
20110800_E2D_12,Cluster1,0.07391143234519328,0.7314248230247065,0.861607641303007
20110800_E2D_12,Cluster2,-0.24054806288655003,0.25752733208107337,0.48545100227982796
20110800_E2D_12,Cluster3,4.4294642816040367e-4,0.9983610381203198,0.9991154171734282
PMMV01,Cluster1,0.005269014596785078,0.9805057224485314,0.9915853234991933
PMMV01,Cluster2,0.011413706489382907,0.957786042445981,0.982036370708648
PMMV01,Cluster3,0.32333918598997546,0.12326575706823961,0.3148537077056318
Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,Cluster1,0.04123757332594345,0.8482762457894681,0.9282333617418507
Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,Cluster2,-0.1484228607723178,0.4888412705617271,0.6975291625620624
Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,Cluster3,0.29900755574842725,0.15579769822139422,0.3625277520125735
PMGM01,Cluster1,-0.06614296348008288,0.7587891015132993,0.8794269761158308
PMGM01,Cluster2,0.1666527631252759,0.4363857159941369,0.6574732817998132
PMGM01,Cluster3,-0.06156955351429611,0.7750335860863948,0.8887383234131586
20100900_E3D_5,Cluster1,-0.11144314485995356,0.6041567670539474,0.780086312516286
20100900_E3D_5,Cluster2,0.2277597570814631,0.28445147796363845,0.5148715763703361
20100900_E3D_5,Cluster3,0.10271542588918342,0.6329316026050975,0.7998545211686857
20110800_E2S_11,Cluster1,-0.0013129134276798052,0.9951420669274591,0.9981101044442349
20110800_E2S_11,Cluster2,-0.12688726305698975,0.5546342391863279,0.7455105912226726
20110800_E2S_11,Cluster3,0.19738179461428645,0.3552315384082374,0.5834986387991543
PMEE01,Cluster1,0.2915039597882716,0.16695024623649157,0.3778151979652686
PMEE01,Cluster2,0.27924253177311636,0.1863537225387486,0.40297322662780916
PMEE01,Cluster3,-0.22956521739130434,0.28054687940936773,0.5109422798177472
PLGY01,Cluster1,0.3925415874604883,0.05778067493325967,0.19927004470552181
PLGY01,Cluster2,0.20017885227533097,0.3483159249832797,0.5772369844936448
PLGY01,Cluster3,-0.3312255075994871,0.11386672642369122,0.30066365624356417
20110800_E1S_5,Cluster1,-0.02371056568553285,0.9124317912354096,0.9602721624243168
20110800_E1S_5,Cluster2,-0.05794650986917475,0.7879681123841347,0.8952275150896829
20110800_E1S_5,Cluster3,0.37766717929994426,0.06883920010532196,0.22172332286175273
3300037365_14,Cluster1,0.1396396031980141,0.5151932903474021,0.7179386215856032
3300037365_14,Cluster2,0.02998016448812972,0.889400798520168,0.948538841232715
3300037365_14,Cluster3,0.07592009739635296,0.7243992579649285,0.8570376672603134
PMKW01,Cluster1,0.03486605092808033,0.8715118481190913,0.9402784866206512
PMKW01,Cluster2,0.11851869853481015,0.5812393788879362,0.7652182066475242
PMKW01,Cluster3,0.24570559397976455,0.24715093383153697,0.47491748069589457
3300037104_19,Cluster1,0.022222274961437746,0.9179096848606538,0.9633685444914261
3300037104_19,Cluster2,0.03005886847479724,0.8891121966374311,0.948405993053884
3300037104_19,Cluster3,0.2669565217391304,0.20729622036281836,0.42940566848976086
PMNG01,Cluster1,0.2529439583084831,0.23305361167078176,0.459300328900425
PMNG01,Cluster2,0.03313714634877281,0.8778354435322835,0.9435191555970529
PMNG01,Cluster3,0.16275027921896362,0.44735351702653037,0.665839719351954
20120600_E2D_39,Cluster1,-0.07123015301303538,0.7408355891484388,0.8671904374037325
20120600_E2D_39,Cluster2,0.22110439474567467,0.29913851690585846,0.5311614721953176
20120600_E2D_39,Cluster3,-0.5000079421016721,0.01284376617752403,0.07881810229602
20140700_E22_12,Cluster1,0.14570609241833354,0.4969193705838135,0.7033376369861513
20140700_E22_12,Cluster2,0.3284542937461477,0.11710766627043956,0.3056880316034494
20140700_E22_12,Cluster3,-0.5276066044857569,0.008058180830155859,0.05825399510227824
20120600_E1D_5,Cluster1,0.020733312351619796,0.9233936803000216,0.9663398954830992
20120600_E1D_5,Cluster2,-0.4233964985791312,0.03924588673010332,0.1567708206933005
20120600_E1D_5,Cluster3,0.23505306182643698,0.2688873658809474,0.49809436631141535
PMDX01,Cluster1,0.2478836352148379,0.2428519315160229,0.4706902355127671
PMDX01,Cluster2,0.11040095508064379,0.6075639754486768,0.7831714346715265
PMDX01,Cluster3,-0.25054455741611337,0.23766655261686886,0.4643649898614786
20120600_E2D_16,Cluster1,0.493630707314444,0.014230137018902855,0.08363075351200563
20120600_E2D_16,Cluster2,-0.05148261124509189,0.8111782236085137,0.9076723263516744
20120600_E2D_16,Cluster3,-0.24362053548822202,0.2513125465168362,0.4787685043471521
20120600_E2D_24,Cluster1,0.3986880442054342,0.053634243414333094,0.1904036965238686
20120600_E2D_24,Cluster2,-0.03150304462104573,0.8838189685462265,0.9464522181335572
20120600_E2D_24,Cluster3,-0.19825516538691604,0.3530635691001658,0.5817611871108926
20120600_E3D_41,Cluster1,0.34507051904092695,0.09865196229023199,0.2751878029150728
20120600_E3D_41,Cluster2,-0.062397559253380586,0.7720855453029094,0.887043771579265
20120600_E3D_41,Cluster3,-0.008574143411490766,0.9682822582498318,0.9865768037666907
20120600_E1D_9,Cluster1,0.3926788985775047,0.057685418538558686,0.19908378446646657
20120600_E1D_9,Cluster2,-0.2936823632811104,0.16365666316394134,0.37332248191623435
20120600_E1D_9,Cluster3,-0.1269841299860022,0.5543295569484661,0.7453605255918015
20130700_C1D_14,Cluster1,0.2564557562067886,0.22640915973637732,0.45173427835324786
20130700_C1D_14,Cluster2,-0.14832683509075698,0.4891256687612273,0.6976771452607502
20130700_C1D_14,Cluster3,0.1379925820754746,0.5202099133724685,0.7211296465548127
20110800_E2D_31,Cluster1,0.16921078590291627,0.42927545909054343,0.6511756635773784
20110800_E2D_31,Cluster2,-0.3614565042517455,0.08265779215841329,0.24656876492202565
20110800_E2D_31,Cluster3,-0.07049611024992543,0.7434182995731835,0.8684128895618246
PLTW01,Cluster1,0.3611470421546438,0.08294049272004433,0.24718264162599196
PLTW01,Cluster2,0.19534997645289975,0.3603052548057959,0.5887476300703086
PLTW01,Cluster3,-0.5148015495097849,0.010050889822240006,0.06707310021021969
20120600_E2D_38,Cluster1,0.28755458515283844,0.1730389408623152,0.3858054962799235
20120600_E2D_38,Cluster2,0.11656843761690332,0.5875183280808949,0.7694313999407161
20120600_E2D_38,Cluster3,-0.06405243959473232,0.7662026878509258,0.8840487132468997
20120600_E3D_49,Cluster1,0.3347929240583503,0.10979191001373945,0.2936606559608276
20120600_E3D_49,Cluster2,0.038066178917096925,0.8598275490414462,0.934096599054311
20120600_E3D_49,Cluster3,-0.16157359293647341,0.4506888999317895,0.6684849340875175
20120600_E3D_20,Cluster1,0.2436265308599613,0.25130051546918386,0.4787685043471521
20120600_E3D_20,Cluster2,0.14248387654736366,0.5065853690675781,0.7107141294396238
20120600_E3D_20,Cluster3,0.22222222747550388,0.2966394087045834,0.5285440240724988
20120600_E3D_25,Cluster1,-0.06331877729257641,0.7688092241423203,0.8851231964512873
20120600_E3D_25,Cluster2,0.062431784940888295,0.7719637533103789,0.8870094168200318
20120600_E3D_25,Cluster3,0.357735053790988,0.08610589126577128,0.2534536943303044
20100900_E1D_13,Cluster1,0.08190185746359255,0.703606718041974,0.8450027480737329
20100900_E1D_13,Cluster2,0.40431602451964405,0.0500436335441834,0.1825665890408172
20100900_E1D_13,Cluster3,-0.23121803549973072,0.277002219970663,0.5069009344790161
20100900_E3D_12,Cluster1,0.343355934698293,0.10044953585746774,0.2781923309803862
20100900_E3D_12,Cluster2,0.43040814569709673,0.03577586307507552,0.1485671784313633
20100900_E3D_12,Cluster3,-0.2634782608695652,0.21350236658523802,0.4370088475191861
PMBM01,Cluster1,0.07940417496365028,0.7122645751564973,0.8492977510945178
PMBM01,Cluster2,-0.041898611838559856,0.8458722491895432,0.926705802000529
PMBM01,Cluster3,0.06250474677781657,0.771704136307414,0.8868166699732699
20120600_E2D_33,Cluster1,0.3741803268887445,0.07165098287859006,0.22699275934592383
20120600_E2D_33,Cluster2,0.21527080491047917,0.3123916882987827,0.5444736691581665
20120600_E2D_33,Cluster3,-0.3633222414139078,0.08096875644336565,0.243643638324635
Fen.Unlabelled.R1.T3.F4.trimmomatic.megahit_bin.27_72.03_1.57,Cluster1,0.11374211735097396,0.5966691725511177,0.7758548361616714
Fen.Unlabelled.R1.T3.F4.trimmomatic.megahit_bin.27_72.03_1.57,Cluster2,-0.09110947963446513,0.6720045239186563,0.8246406782255163
Fen.Unlabelled.R1.T3.F4.trimmomatic.megahit_bin.27_72.03_1.57,Cluster3,0.05415248470415221,0.8015715344443861,0.9029096444560257
20120600_E1D_41,Cluster1,0.18573857476658925,0.3848738312456703,0.6117629080539018
20120600_E1D_41,Cluster2,0.24834315359570142,0.24195122198839236,0.4695527032275737
20120600_E1D_41,Cluster3,-0.39210497361175234,0.058084373301804604,0.19992456961394894
20120700_S1X_2,Cluster1,0.1624719774074519,0.4481411983690766,0.6662945804675451
20120700_S1X_2,Cluster2,0.4118608899607351,0.04552714322841189,0.17260794113169145
20120700_S1X_2,Cluster3,-0.44028874959144126,0.03130367558897795,0.1368853365619045
20140700_E14_11,Cluster1,0.276593829411451,0.19074051489164923,0.4083429120091128
20140700_E14_11,Cluster2,0.19062015032751137,0.3722788989125032,0.6008321750436764
20140700_E14_11,Cluster3,-0.6145062001022451,0.0013987771995020992,0.01825503049503606
20110800_E3D_9,Cluster1,0.056024056779908814,0.7948537875352717,0.8989749125445053
20110800_E3D_9,Cluster2,0.2368374163927015,0.2651639948531268,0.49378945791088696
20110800_E3D_9,Cluster3,-0.3750284806668995,0.07095912224914125,0.22562794959940122
PMCN01,Cluster1,-0.05102216270696669,0.8128377183075446,0.9084524773390799
PMCN01,Cluster2,-0.0666723061004676,0.756915142563725,0.8783964740523729
PMCN01,Cluster3,0.45552058437811777,0.02529360109265344,0.1195100985547644
20120600_E1D_17,Cluster1,0.10492671435156724,0.6255899136321412,0.7950522594024171
20120600_E1D_17,Cluster2,0.15346190851458785,0.47403422539001516,0.6853234505347899
20120600_E1D_17,Cluster3,-0.2560309345858093,0.22720618291239258,0.4526133943460209
20100900_E1D_4,Cluster1,0.06185635998891518,0.7740120934935417,0.8883056400538769
20100900_E1D_4,Cluster2,0.1163561933215084,0.5882034145821735,0.7697148398568984
20100900_E1D_4,Cluster3,-0.0292606782383782,0.8920397305674179,0.9496428359749325
3300037105_13,Cluster1,0.16213339590586148,0.4491004770217082,0.6670513778566779
3300037105_13,Cluster2,0.4571299449649838,0.024717032382626236,0.1178530568483532
3300037105_13,Cluster3,-0.3226585546955736,0.12410255137830184,0.31625182905352367
20120600_E1D_37,Cluster1,0.18522589555542676,0.38621048744218767,0.6131070676536251
20120600_E1D_37,Cluster2,0.43311612626324,0.03450269983914667,0.1452800704677351
20120600_E1D_37,Cluster3,0.13350728734829684,0.5339891583922398,0.7309642304378151
20120800_E3X_3,Cluster1,-0.11012407783285152,0.6084705026311843,0.783593329037704
20120800_E3X_3,Cluster2,0.09970044793746681,0.6429959352829333,0.8066961840448424
20120800_E3X_3,Cluster3,-0.08709524623251147,0.6857196018283269,0.8334489192204533
20120800_E1D_15,Cluster1,0.17782924264149635,0.40578650773284863,0.6310269319846308
20120800_E1D_15,Cluster2,0.04960572435770263,0.8179475528881817,0.9111825548492838
20120800_E1D_15,Cluster3,-0.2177501022181813,0.3067157614560436,0.5386078306958685
20130700_C1D_8,Cluster1,-0.07653324406045003,0.7222589617795745,0.8556133960923155
20130700_C1D_8,Cluster2,0.3785555098053395,0.06813651200543536,0.22064402981634082
20130700_C1D_8,Cluster3,0.24383748928475715,0.25087741830422283,0.4782699158468773
PMBT01,Cluster1,0.22198012892934119,0.2971795568354305,0.5290316758197161
PMBT01,Cluster2,0.12906046472679938,0.5478171004825372,0.7404198363144682
PMBT01,Cluster3,0.04960837387957715,0.81793798788995,0.9111825548492838
20130700_C1D_9,Cluster1,0.06087653413879855,0.7775033422115096,0.889801968362573
20130700_C1D_9,Cluster2,0.1115826188963752,0.6037013936574998,0.7797022206008556
20130700_C1D_9,Cluster3,0.2711473522192606,0.19998179928428872,0.4210303835313498
20130700_C2X_6,Cluster1,0.016125548554237153,0.9403849250619896,0.9741953048122517
20130700_C2X_6,Cluster2,0.32156911587753634,0.12545051291465725,0.31817493462038526
20130700_C2X_6,Cluster3,0.5605566559998523,0.004382827187812133,0.03902899524349678
20120800_E1D_21,Cluster1,0.06347948844061645,0.7682380447881676,0.8850593182505394
20120800_E1D_21,Cluster2,-0.24276714095745916,0.2530288848703566,0.4803319224490761
20120800_E1D_21,Cluster3,-0.1461723212929332,0.4955283912103945,0.701947435061927
20170700_S34_36,Cluster1,0.1333957082266101,0.5343341106838051,0.7313508714121348
20170700_S34_36,Cluster2,-0.19749794831091286,0.35494276053334217,0.5832432492005025
20170700_S34_36,Cluster3,-0.09036107134472235,0.6745540142179032,0.8263286674169315
20120600_E1D_13,Cluster1,0.1006566961221184,0.6397971623401948,0.8043641201828957
20120600_E1D_13,Cluster2,0.3320945953801904,0.1128639828750615,0.29906918842247326
20120600_E1D_13,Cluster3,0.06113595408407103,0.7765785850273053,0.8892951042491936
3300036929_5,Cluster1,0.18257123938906697,0.3931737310199943,0.6193485503353127
3300036929_5,Cluster2,0.6604238348955451,4.4428352424752404e-4,0.008458912937990828
3300036929_5,Cluster3,-0.26521739130434785,0.21038389787314848,0.43347615072988305
20110600_S1D_11,Cluster1,-0.07626948640517572,0.7231794075478475,0.8564080758849414
20110600_S1D_11,Cluster2,0.49368266705860253,0.014218365199097915,0.08361247594693401
20110600_S1D_11,Cluster3,-0.18656230056162654,0.3827317320125243,0.6099004212482477
PMZK01,Cluster1,0.14053472885953983,0.5124766845274773,0.7156509852793835
PMZK01,Cluster2,-0.20359663943431378,0.3399744899424837,0.5702714300288164
PMZK01,Cluster3,0.025902150876402776,0.9043724175598373,0.955602533709716
20120500_P26_12,Cluster1,0.1260711518680774,0.5572042287566186,0.7474372491355864
20120500_P26_12,Cluster2,-0.19882939515345832,0.3516424078553091,0.5805873878435472
20120500_P26_12,Cluster3,-0.015503124985614129,0.9426822241765453,0.9749516805031544
20110700_P2D_27,Cluster1,0.02757118198127591,0.8982407908723675,0.9526883163029053
20110700_P2D_27,Cluster2,0.03369075605306279,0.8758097677056818,0.9422336793160152
20110700_P2D_27,Cluster3,-0.1004376388524024,0.6405293900000533,0.8046629622163605
20130700_S2Y_8,Cluster1,0.04884435056991397,0.8206972159144663,0.9127473040177825
20130700_S2Y_8,Cluster2,0.2258558132718989,0.2886059131211751,0.5193722743025174
20130700_S2Y_8,Cluster3,-0.13228899701220573,0.5377612147712947,0.7335559960697107
20120800_E1D_8,Cluster1,-0.061269293291724244,0.7761033837284361,0.8892402650751948
20120800_E1D_8,Cluster2,0.02406482575218771,0.9111284408028952,0.9599016825366357
20120800_E1D_8,Cluster3,0.006986966181036689,0.9741514666352888,0.9888618870014706
20150700_E14_13,Cluster1,-0.15109170305676856,0.48097026546264665,0.6913052371219369
20150700_E14_13,Cluster2,0.37721022509739505,0.0692028092396022,0.22245627997022324
20150700_E14_13,Cluster3,0.10893272039920464,0.612377513028922,0.7863359006675336
3300037085_4,Cluster1,0.0610023234235546,0.7770549030484428,0.8896822416233683
3300037085_4,Cluster2,0.637770774595698,8.003621287699936e-4,0.01262401246571364
3300037085_4,Cluster3,-0.18695652173913044,0.38170896863505765,0.6091896539225887
20130700_E1X_5,Cluster1,0.2295558248477519,0.2805671042701867,0.5109422798177472
20130700_E1X_5,Cluster2,-0.030234286453620293,0.8884690007018137,0.9482962476530967
20130700_E1X_5,Cluster3,-0.2139687096181406,0.3153982058752456,0.5477759772065034
20150700_S15_1,Cluster1,0.030434272491874866,0.8877358056681426,0.9478805079491821
20150700_S15_1,Cluster2,0.15079575272387635,0.48183991124980174,0.6918855579463498
20150700_S15_1,Cluster3,-0.2027513189290838,0.34202640162028475,0.5718192270025647
PMDY01,Cluster1,0.056358016878789385,0.793656555784674,0.898301328357768
PMDY01,Cluster2,-0.16995333748928984,0.4272232638571858,0.6497536105267708
PMDY01,Cluster3,0.10789875100401962,0.615776708073382,0.7885979305369046
20120600_E3D_13,Cluster1,-0.11896855176283362,0.5797952127054731,0.7640110829630649
20120600_E3D_13,Cluster2,-0.09386700239945633,0.6626413084722809,0.8182889440282456
20120600_E3D_13,Cluster3,0.3508135711030397,0.09280466801320353,0.26551788214171257
20130700_C1D_3,Cluster1,4.361102729456605e-4,0.9983863327897664,0.9991154171734282
20130700_C1D_3,Cluster2,0.07194248878351991,0.7383318479488279,0.8659112060063778
20130700_C1D_3,Cluster3,0.09399481366656723,0.6622084966070687,0.8182665921336449
20140700_E14_2,Cluster1,0.11459722185996328,0.5938942190872152,0.7737698605545807
20140700_E14_2,Cluster2,0.36332023634754923,0.08097055752050442,0.243643638324635
20140700_E14_2,Cluster3,-0.23043478260869565,0.27867844240498885,0.508357271192435
20120800_E3S_15,Cluster1,-0.12810487918946464,0.5508099367726835,0.7422922438624336
20120800_E3S_15,Cluster2,-0.23437204694841907,0.27031717831736546,0.49992752606524166
20120800_E3S_15,Cluster3,-0.04869565217391304,0.8212344730022532,0.9129766633526142
