featureid,cluster,June_P_1_S_12_so_R1,June_P_1_D_12_so_R2,June_P_1_D_12_so_R1,June_P_2_S_12_so_R1,June_P_2_M_12_so_R1,June_P_2_M_12_so_R2,June_P_2_D_12_so_R2,June_P_2_D_12_so_R1,June_P_3_D_12_so_R1,July_P_1_S_12_so_R1,July_P_1_M_12_so_R1,July_P_1_D_12_so_R1,July_P_2_S_12_so_R2,July_P_2_S_12_so_R1,July_P_2_M_12_so_R1,July_P_2_D_12_so_R1,July_P_3_S_12_so_R1,July_P_3_M_12_so_R2,July_P_3_M_12_so_R1,Aug_P_1_S_12_so_R1,Aug_P_1_M_12_so_R1,Aug_P_1_D_12_so_R1,Aug_P_2_S_12_so_R1,Aug_P_2_M_12_so_R1,Aug_P_2_D_12_so_R2,Aug_P_2_D_12_so_R1,Aug_P_3_S_12_so_R1,Aug_P_3_M_12_so_R2,Aug_P_3_M_12_so_R1
699.2209271,1,-0.516089862763771,-0.516089862763771,-0.516089862763771,-0.516089862763771,-0.516089862763771,-0.516089862763771,-0.516089862763771,-0.516089862763771,NA,-0.516089862763771,NA,NA,-0.516089862763771,-0.516089862763771,NA,NA,-0.516089862763771,-0.516089862763771,-0.516089862763771,-0.516089862763771,-0.516089862763771,NA,NA,NA,NA,NA,-0.516089862763771,NA,-0.516089862763771
709.2052689,1,NA,-0.43274660606888,-0.43274660606888,-0.43274660606888,-0.43274660606888,-0.43274660606888,-0.43274660606888,-0.43274660606888,-0.43274660606888,-0.43274660606888,-0.43274660606888,NA,-0.43274660606888,-0.43274660606888,NA,NA,-0.43274660606888,-0.43274660606888,-0.43274660606888,NA,-0.43274660606888,-0.43274660606888,NA,-0.43274660606888,-0.43274660606888,NA,-0.43274660606888,-0.43274660606888,-0.43274660606888
691.1947105,1,NA,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,NA,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,NA,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812,-0.544551744384812
693.2103594,1,NA,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264,-0.359560184368264
677.2154775,1,NA,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858,-0.430653398842858
681.2103842,3,-13.823620218158,-12.9648647211352,-13.2860531201762,-13.2504965789139,-13.1283848192287,-13.306653839787,-13.7840563409987,-13.2453629175327,-13.7956696224917,-13.3873843052347,-13.4209342878118,-13.3159817304775,-13.4092505765898,-13.1163738786804,-13.2699460780149,-13.2648445855398,-13.1507960978406,-13.480573561676,-13.9912027797233,-13.5099167553255,-13.7588684635726,-13.6184180846522,-13.2777806060629,-13.4250913406187,-13.5452858311756,-13.526602477719,-13.3630389994408,-13.3947701179774,-13.8788193473289
659.2048427,2,NA,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,NA,0.652758410435468,NA,NA,0.652758410435468,0.652758410435468,NA,NA,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,0.652758410435468,NA,0.652758410435468
590.1658177,2,NA,2.77676376284978,2.77676376284978,2.77676376284978,2.77676376284978,2.77676376284978,2.77676376284978,2.77676376284978,2.77676376284978,2.77676376284978,2.77676376284978,NA,NA,NA,2.77676376284978,NA,2.77676376284978,2.77676376284978,2.77676376284978,NA,2.77676376284978,2.77676376284978,NA,2.77676376284978,2.77676376284978,NA,2.77676376284978,2.77676376284978,2.77676376284978
608.1763807,2,NA,NA,1.97831221786793,1.97831221786793,1.97831221786793,1.97831221786793,1.97831221786793,1.97831221786793,NA,1.97831221786793,1.97831221786793,NA,NA,1.97831221786793,NA,NA,NA,1.97831221786793,1.97831221786793,NA,NA,1.97831221786793,1.97831221786793,NA,1.97831221786793,1.97831221786793,1.97831221786793,1.97831221786793,1.97831221786793
463.3274915,2,10.2472579124332,10.2472579124332,NA,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,NA,NA,10.2472579124332,10.2472579124332,NA,NA,10.2472579124332,NA,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,10.2472579124332,NA,10.2472579124332,10.2472579124332,10.2472579124332
651.2665128,2,2.17611751518658,2.17611751518658,2.17611751518658,2.17611751518658,2.17611751518658,2.17611751518658,NA,NA,2.17611751518658,2.17611751518658,NA,NA,NA,2.17611751518658,NA,NA,2.17611751518658,NA,NA,2.17611751518658,NA,2.17611751518658,NA,2.17611751518658,2.17611751518658,2.17611751518658,2.17611751518658,NA,NA
693.1739096,2,NA,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,NA,NA,1.31672478818385,1.31672478818385,NA,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,1.31672478818385,NA,1.31672478818385,NA,NA,1.31672478818385,1.31672478818385,1.31672478818385
677.1791149,1,NA,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504,-0.500528345244504
679.194763,3,-13.3981867595143,-13.6206024100631,-13.4541761180664,-13.7631248174241,-13.2674181996049,-13.4883549157967,-12.7304493653032,-13.4530245930597,-13.6945850941522,-13.6313391122439,-13.6255156125933,-13.3035881451013,-13.4775040956264,-13.3759611688933,-12.8361501348056,-13.1795077123956,-13.4376891132351,-13.483011608449,-13.5360907723387,-13.3965419325401,-13.3490965883752,-13.2770247253717,-13.498896446473,-13.2977510272004,-13.519794098119,-13.5893295371202,-13.1906131055413,-13.2501784042295,-13.831876770865
617.1154776,2,NA,2.50059126919899,2.50059126919899,NA,2.50059126919899,NA,2.50059126919899,2.50059126919899,2.50059126919899,NA,NA,NA,2.50059126919899,2.50059126919899,2.50059126919899,2.50059126919899,2.50059126919899,2.50059126919899,2.50059126919899,NA,2.50059126919899,2.50059126919899,NA,2.50059126919899,2.50059126919899,2.50059126919899,NA,2.50059126919899,2.50059126919899
448.0779985,2,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,7.51910228995571,NA,7.51910228995571,7.51910228995571,7.51910228995571,NA,NA,7.51910228995571,7.51910228995571,NA,NA,NA,NA,NA,NA,NA,NA,7.51910228995571,7.51910228995571
489.1345644,2,NA,NA,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,NA,7.43354599930566,7.43354599930566,7.43354599930566,NA,7.43354599930566,7.43354599930566,7.43354599930566,NA,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,7.43354599930566,NA,7.43354599930566,7.43354599930566,7.43354599930566
501.2129285,2,2.04404627925889,2.04404627925889,2.04404627925889,NA,2.04404627925889,NA,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,NA,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,2.04404627925889,NA,2.04404627925889,2.04404627925889
501.1765231,2,0.807489586943659,0.807489586943659,0.807489586943659,NA,0.807489586943659,NA,0.807489586943659,0.807489586943659,0.807489586943659,0.807489586943659,NA,0.807489586943659,NA,0.807489586943659,0.807489586943659,0.807489586943659,0.807489586943659,0.807489586943659,0.807489586943659,0.807489586943659,0.807489586943659,0.807489586943659,NA,0.807489586943659,0.807489586943659,0.807489586943659,NA,0.807489586943659,0.807489586943659
485.1816011,2,1.33189162828916,1.33189162828916,1.33189162828916,NA,NA,NA,1.33189162828916,NA,1.33189162828916,NA,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,1.33189162828916,NA,1.33189162828916,1.33189162828916
485.1663176,1,-0.464092622449312,-0.464092622449312,-0.464092622449312,-0.464092622449312,-0.464092622449312,NA,NA,-0.464092622449312,-0.464092622449312,-0.464092622449312,-0.464092622449312,-0.464092622449312,NA,NA,-0.464092622449312,-0.464092622449312,-0.464092622449312,NA,-0.464092622449312,-0.464092622449312,-0.464092622449312,NA,-0.464092622449312,NA,-0.464092622449312,-0.464092622449312,-0.464092622449312,-0.464092622449312,-0.464092622449312
499.1819656,1,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,NA,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,NA,NA,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041,-0.567140029886041
483.1870563,3,-13.4215760486052,-13.4510317776467,-13.3654388692537,-13.4792214039959,-13.0385625813272,-14.0741524148925,-13.3543664041283,-13.60237252942,-13.7331085132964,-13.3299171528117,-13.8567454332982,-13.8461960083116,-13.8087238649914,-13.7414011279032,-13.5851535963633,-13.2942894833966,-13.6608083714125,-13.5793384454959,-13.4570866010847,-13.2813358011775,-13.4470639989096,-13.2281598374316,-13.3522505706655,-13.361152811842,-13.9731086379185,-13.5595471330835,-13.5197070907868,-13.3083932654021,-13.5385457527539
495.1870498,3,-13.388840039905,-13.5347378512754,-13.6675759741728,-12.9983177332109,-13.3224523082891,-12.7392318340476,-12.8400843032099,-13.3551716876604,-13.5439302308573,-13.5794114795776,-13.6564526058182,-13.7102456014313,-13.3857422711115,-13.8729556854691,-13.3860583803763,-13.2233016049092,-13.448777965435,-13.4000847023685,-13.3602127535777,-13.2352397482232,-13.6230273810074,-13.4965851281901,-13.111625904051,-13.4471791482273,-13.4836597275379,-13.3812468117015,-13.0355017823571,-13.1980344501781,-13.6575657794459
471.1506401,1,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,NA,-0.432517823047547,-0.432517823047547,NA,NA,-0.432517823047547,-0.432517823047547,NA,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,-0.432517823047547,NA,-0.432517823047547,-0.432517823047547
469.1713834,3,-13.1734837935606,-13.4479635327219,-12.9440246790203,-13.6866395377005,-13.5552064444136,-13.8111388065851,-13.4534905441449,-13.6752914087586,-13.3554383912461,-13.6416603739919,-13.7119993625227,-13.5684571957075,-13.2651391014014,-13.2891056330235,-13.7997674004255,-13.6229427380843,-13.3773226332465,-14.1571004001689,-14.1298199261341,-13.430363692211,-13.5352894881873,-13.1462318603859,-13.1498959054133,-13.3383921755185,-13.6854089704695,-13.6945583034087,-13.4763587975663,-13.8127224146056,-13.291629061707
481.171375,3,-13.0301771854185,-13.1897540589565,-13.3421127348109,-13.2120507243484,-13.3201385223622,-13.4022906409014,-13.4370287268341,-13.6835145673085,-13.7580099154554,-13.2559090507384,-13.1486183773035,-13.0760995002995,-13.16029068883,-13.1618322635361,-13.4523300949486,-13.6819686299632,-13.3325217965325,-13.1309706825255,-13.8125990586511,-13.3825214566387,-13.8056106666252,-13.7589200694817,-13.5514440641094,-13.4512721316962,-12.838987246371,-12.998719311201,-13.6009004257223,-13.2742711348138,-13.3932736031393
469.2441497,1,-0.451347675349991,-0.451347675349991,-0.451347675349991,-0.451347675349991,-0.451347675349991,NA,-0.451347675349991,NA,-0.451347675349991,-0.451347675349991,NA,-0.451347675349991,-0.451347675349991,-0.451347675349991,NA,-0.451347675349991,-0.451347675349991,NA,NA,-0.451347675349991,-0.451347675349991,-0.451347675349991,NA,-0.451347675349991,-0.451347675349991,-0.451347675349991,-0.451347675349991,NA,-0.451347675349991
473.2390553,1,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,NA,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,-0.436144242859059,NA,-0.436144242859059
469.2077565,1,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,NA,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105,-0.506114045987105
471.1870271,1,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,NA,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392,-0.545772202335392
485.2390943,3,-13.5738646230296,-13.6197276911698,-13.4391103667744,-13.4378594753776,-13.9285732015613,-13.5085157054619,-13.1913041792956,-13.284951302384,-13.3269879980213,-13.6089975985373,-13.3823667100856,-13.343379589925,-13.575030117425399,-13.1803301485675,-13.6458784758691,-14.3656815770184,-13.040078815443,-13.1819649217375,-13.3854919042467,-13.316035440417,-13.0982927585983,-13.227105874092,-13.5676069699479,-13.4774841256928,-13.0779201321104,-13.0804273498454,-13.4503067138162,-13.1575770263351,-13.2960211837041
485.2027215,1,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,NA,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897,-0.345170254400897
481.2077999,3,-13.3213921160141,-13.2159043718117,-13.3357657106943,-13.445005409007,-13.8788030112367,-13.7561920412684,-12.7929118381505,-13.3669429733194,-13.3211783282233,-13.1548579232302,-13.4238541703656,-13.438585056601701,-14.0221754584003,-13.5076271109046,-13.434269851182,-13.5202572713517,-13.3320212218603,-13.3096492991128,-13.0943376640496,-13.2480843975066,-13.5329133226811,-13.1449664037029,-13.2758253469167,-13.8271855636644,-13.9858898930177,-13.6160543026076,-14.0585523618665,-13.6785411371016,-13.2151929689304
499.2183572,1,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,NA,NA,-0.554267446575155,-0.554267446575155,NA,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155,-0.554267446575155
501.2339973,1,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,NA,NA,NA,-0.41300533974199,NA,-0.41300533974199,-0.41300533974199,NA,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,-0.41300533974199,NA,-0.41300533974199
447.1294831,3,-13.0745222810989,-13.3018580945099,-13.0746144030035,-13.4352393064353,-13.6018978905538,-13.5210764329579,-13.3011046005662,-13.6257657418175,-13.0354385135658,-13.5614531292068,-13.3042342893375,-13.7632243380912,-12.9379458771544,-13.7626909080625,-13.418324476737,-13.3226054355436,-13.5981652416597,-13.0358277111997,-13.1911714330587,-13.1609278531435,-13.3491259953671,-13.5997021368889,-13.5765738716232,-13.3570223283438,-13.3856344423577,-13.2986386190144,-13.2904500834901,-13.1390642454483,-12.9991697863492
449.1451345,3,-13.6349767182709,-13.7818069440262,-13.6950615205132,-13.5550415780115,-13.4626353565453,-13.7560346139652,-13.3865922415789,-13.7773877924769,-13.637866855277,-13.1673148465385,-13.1081710293887,-13.2358461220958,-13.6029182367606,-13.0755340304821,-13.5606507292833,-13.5795057520028,-13.3143006348136,-13.3685635563546,-13.5793068629437,-13.3933194283957,-13.1824834054466,-13.6317496783129,-12.8232682133137,-13.4780438763358,-13.7067972459757,-13.6301646849593,-13.6026407023862,-13.7600704917725,-13.2844166286687
459.1295115,1,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,-0.458475391734087,NA,-0.458475391734087,-0.458475391734087
457.1138517,1,NA,-0.454166785675799,-0.454166785675799,NA,-0.454166785675799,NA,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,NA,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,-0.454166785675799,NA,-0.454166785675799,-0.454166785675799
471.1294966,1,NA,-0.48798151298363,-0.48798151298363,NA,NA,NA,NA,NA,-0.48798151298363,-0.48798151298363,-0.48798151298363,NA,-0.48798151298363,-0.48798151298363,-0.48798151298363,-0.48798151298363,NA,-0.48798151298363,NA,NA,-0.48798151298363,-0.48798151298363,-0.48798151298363,-0.48798151298363,-0.48798151298363,-0.48798151298363,NA,-0.48798151298363,-0.48798151298363
443.1345768,1,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,NA,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,NA,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,NA,-0.418153308259419,-0.418153308259419,NA,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419,-0.418153308259419
441.1189209,1,NA,-0.42538050644452,-0.42538050644452,NA,NA,NA,NA,NA,NA,NA,-0.42538050644452,-0.42538050644452,-0.42538050644452,-0.42538050644452,NA,-0.42538050644452,NA,-0.42538050644452,-0.42538050644452,NA,-0.42538050644452,-0.42538050644452,-0.42538050644452,-0.42538050644452,-0.42538050644452,-0.42538050644452,NA,NA,-0.42538050644452
455.1345795,1,NA,-0.522898242862041,-0.522898242862041,NA,NA,NA,NA,-0.522898242862041,-0.522898242862041,NA,-0.522898242862041,-0.522898242862041,NA,-0.522898242862041,-0.522898242862041,-0.522898242862041,-0.522898242862041,-0.522898242862041,-0.522898242862041,NA,-0.522898242862041,-0.522898242862041,-0.522898242862041,-0.522898242862041,-0.522898242862041,-0.522898242862041,NA,-0.522898242862041,-0.522898242862041
471.1658676,1,-0.420993143927884,-0.420993143927884,-0.420993143927884,NA,-0.420993143927884,NA,-0.420993143927884,NA,-0.420993143927884,NA,-0.420993143927884,-0.420993143927884,-0.420993143927884,-0.420993143927884,-0.420993143927884,NA,NA,-0.420993143927884,-0.420993143927884,NA,-0.420993143927884,-0.420993143927884,-0.420993143927884,-0.420993143927884,-0.420993143927884,-0.420993143927884,NA,-0.420993143927884,-0.420993143927884
473.1815225,1,-0.27393230861219,-0.27393230861219,-0.27393230861219,NA,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219,-0.27393230861219
