featureid,cluster,sil_width,Value,Direction,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
426.0755941,2,0.5572079773360068,0.478905834,Insignificant,426.0755941,15,24,10,0,0,1,1,0,CHOSP,NA,427.0829241,0.214473692,NA,C15H24O10SP,0,0,4.5,-5.5,-7.5,73.6,425.5998343,0.400165715,-0.466666667,0.666666667,1.6,0,0.066666667,0,Amino Sugar,Amino Sugar,Other
607.1308497,2,0.5563758596643609,1.258160537,High,607.1308497,27,28,16,0,0,0,0,0,CHO,NA,608.1381797,0.643488256,NA,C27H28O16,0,0.315789474,14,-2,-2,56.07777778,606.452922,0.547078031,0.148148148,0.592592593,1.037037037,0,0,NA,Lignin,Lignin,Other
485.15103,2,0.5554083478475167,1.263338131,High,485.15103,18,30,15,0,0,0,0,0,CHO,NA,486.15836,-0.337071691,NA,C18H30O15,0,0,4,-11,-11,60.3,484.609306,0.390693974,0,0.833333333,1.666666667,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
565.3019764,2,0.5553543956063998,0.47519416,Insignificant,565.3019764,30,46,10,0,0,0,0,0,CHO,NA,566.3093064,0.273919017,NA,C30H46O10,0,0.12,8,-2,-2,85,564.6707552,0.329244837,-0.866666667,0.333333333,1.533333333,0,0,NA,Protein,Protein,Other
419.1093001,2,0.5550076740221821,0.474510908,Insignificant,419.1093001,19,20,9,2,0,0,0,0,CHNO,NA,420.1166301,-0.722812101,NA,C19H20O9N2,0,0.36,11,2,0,54.3,418.6413189,0.358681089,0.210526316,0.473684211,1.052631579,0.105263158,0,NA,Lignin,Lignin,Other
422.0806485,2,0.554981990616156,0.474460884,Insignificant,422.0806485,16,24,9,0,0,1,1,0,CHOSP,NA,423.0879785,0.14329539,NA,C16H24O9SP,0,0,5.5,-3.5,-5.5,76.33125,421.6093495,0.390650523,-0.5625,0.5625,1.5,0,0.0625,0,Amino Sugar,Amino Sugar,Lipid
565.2291353,2,0.5546675381309261,1.267263362,High,565.2291353,28,38,12,0,0,0,0,0,CHO,NA,566.2364653,0.134835791,NA,C28H38O12,0,0.181818182,10,-2,-2,74.55,564.5979954,0.402004602,-0.5,0.428571429,1.357142857,0,0,NA,Lignin,Lignin,Other
647.1682326,2,0.5542984590944913,1.269196203,High,647.1682326,23,36,21,0,0,0,0,0,CHO,NA,648.1755626,0.927023134,NA,C23H36O21,0,0,6,-15,-15,52.86521739,646.4455988,0.55440123,0.260869565,0.913043478,1.565217391,0,0,NA,Carbohydrate,Carbohydrate,Other
589.1625,2,0.5535063741246322,0.471626903,Insignificant,589.1625,21,34,19,0,0,0,0,0,CHO,NA,590.16983,0.588952422,NA,C21H34O19,0,0,5,-14,-14,54.87142857,588.5046359,0.495364111,0.19047619,0.904761905,1.619047619,0,0,NA,Carbohydrate,Carbohydrate,Other
359.1190547,2,0.5534800146461165,0.471576977,Insignificant,359.1190547,25,16,1,2,0,0,0,0,CHNO,NA,360.1263847,0.188848069,NA,C25H16ON2,0.727272727,0.733333333,19,18,16,69.42,358.7180592,0.281940845,-0.32,0.04,0.64,0.08,0,NA,Other,Cond Hydrocarbon,Other
593.2242835,2,0.5525034738385544,0.469750611,Insignificant,593.2242835,29,38,13,0,0,0,0,0,CHO,NA,594.2316135,0.536181872,NA,C29H38O13,0,0.2,11,-2,-2,72.09310345,592.561884,0.438116035,-0.413793103,0.448275862,1.310344828,0,0,NA,Lignin,Lignin,Other
405.1663905,2,0.5521787673507617,1.280216732,High,405.1663905,20,26,7,2,0,0,0,0,CHNO,NA,406.1737205,-0.822990473,NA,C20H26O7N2,0,0.24137931,9,2,0,68.85,404.7139781,0.286021911,-0.3,0.35,1.3,0.1,0,NA,Lignin,Lignin,Other
607.1673481,2,0.5515559839901119,0.468004042,Insignificant,607.1673481,28,32,15,0,0,0,0,0,CHO,NA,608.1746781,0.829053876,NA,C28H32O15,0,0.268292683,13,-2,-2,62.33571429,606.4893796,0.510620385,-0.071428571,0.535714286,1.142857143,0,0,NA,Lignin,Lignin,Other
369.1033885,2,0.5515226148792821,0.467943282,Insignificant,369.1033885,26,14,1,2,0,0,0,0,CHNO,NA,370.1107185,0.140123327,NA,C26H14ON2,0.782608696,0.787234043,21,20,18,66.87692308,368.6912444,0.308755641,-0.230769231,0.038461538,0.538461538,0.076923077,0,NA,Other,Cond Hydrocarbon,Other
455.140473,2,0.5514597580850823,0.467830004,Insignificant,455.140473,30,20,3,2,0,0,0,0,CHNO,NA,456.147803,0.782586596,NA,C30H20O3N2,0.68,0.698113208,22,19,17,67.9,454.6322591,0.36774091800000003,-0.266666667,0.1,0.666666667,0.066666667,0,NA,Other,Cond Hydrocarbon,Other
433.1461204,2,0.5513971221371348,0.467718276,Insignificant,433.1461204,17,26,11,2,0,0,0,0,CHNO,NA,434.1534504,-0.605389346,NA,C17H26O11N2,0,0,6,-5,-7,56.94705882,432.6624656,0.337534428,0.117647059,0.647058824,1.529411765,0.117647059,0,NA,Amino Sugar,Amino Sugar,Other
559.1822942,2,0.5507126313001018,0.466511184,Insignificant,559.1822942,28,32,12,0,0,0,0,0,CHO,NA,560.1896242,0.346675031,NA,C28H32O12,0.0625,0.318181818,13,1,1,68.44285714,558.5579063,0.442093745,-0.285714286,0.428571429,1.142857143,0,0,NA,Lignin,Lignin,Other
419.1304321,2,0.5504531243523789,0.466058877,Insignificant,419.1304321,16,24,11,2,0,0,0,0,CHNO,NA,420.1377621,-0.716588245,NA,C16H24O11N2,0,0,6,-5,-7,53.175,418.6624273,0.337572685,0.25,0.6875,1.5,0.125,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other
609.1888222,2,0.5494898488636561,0.464400214,Insignificant,609.1888222,21,38,20,0,0,0,0,0,CHO,NA,610.1961522,0.745644083,NA,C21H38O20,0,0,3,-17,-17,57.58571429,608.5085965,0.491403481,0.095238095,0.952380952,1.80952381,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
409.2188283,2,0.5484995177605642,0.462717789,Insignificant,409.2188283,17,34,9,2,0,0,0,0,CHNO,NA,410.2261583,-0.794504943,NA,C17H34O9N2,0,0,2,-7,-9,77.06470588,408.7618909,0.238109099,-0.588235294,0.529411765,2,0.117647059,0,NA,Protein,Protein,Other
491.188191,2,0.5482540452036733,1.300701315,High,491.188191,20,32,12,2,0,0,0,0,CHNO,NA,492.195521,-0.115833216,NA,C20H32O12N2,0,0,6,-6,-8,63.15,490.6397259,0.360274122,-0.1,0.6,1.6,0.1,0,NA,Amino Sugar,Amino Sugar,Other
563.1618954,2,0.5481252953671618,1.301371773,High,563.1618954,23,32,16,0,0,0,0,0,CHO,NA,564.1692254,0.207548907,NA,C23H32O16,0,0,8,-8,-8,60.3,562.5330638,0.466936203,0,0.695652174,1.391304348,0,0,NA,Amino Sugar,Tannin,Other
631.1732705,2,0.5478546165682996,0.461636022,Insignificant,631.1732705,23,36,20,0,0,0,0,0,CHO,NA,632.1806005,0.875299515,NA,C23H36O20,0,0,6,-14,-14,55.34347826,630.4684968,0.531503212,0.173913043,0.869565217,1.565217391,0,0,NA,Carbohydrate,Carbohydrate,Other
421.1460912,2,0.5478459584157305,0.461621653,Insignificant,421.1460912,16,26,11,2,0,0,0,0,CHNO,NA,422.1534212,-0.691710501,NA,C16H26O11N2,0,0,5,-6,-8,56.7375,420.6758357,0.324164288,0.125,0.6875,1.625,0.125,0,NA,Carbohydrate;Amino Sugar,Amino Sugar,Other
573.2553288,2,0.5466743101533589,0.459699458,Insignificant,573.2553288,27,42,13,0,0,0,0,0,CHO,NA,574.2626588,0.111168981,NA,C27H42O13,0,0.024390244,7,-6,-6,77.18888889,572.6152268,0.384773221,-0.592592593,0.481481481,1.555555556,0,0,NA,Protein,Protein,Other
276.1065439,2,0.5462237328879087,0.458969271,Insignificant,276.1065439,15,19,2,1,0,1,0,0,CHNOS,NA,277.1138739,0.618878799,NA,C15H19O2NS,0.272727273,0.333333333,7,5,3,79.3,275.7982409,0.201759134,-0.666666667,0.133333333,1.266666667,0.066666667,0,NA,Unsat Hydrocarbon,Lignin,Other
343.0877127,2,0.544218914530281,0.455764584,Insignificant,343.0877127,24,12,1,2,0,0,0,0,CHNO,NA,344.0950427,0.075977041,NA,C24H12ON2,0.80952381,0.813953488,20,19,17,65.05,342.7046179,0.295382105,-0.166666667,0.041666667,0.5,0.083333333,0,NA,Other,Cond Hydrocarbon,Other
396.0932493,2,0.5436621276192968,1.324598901,High,396.0932493,17,19,10,1,0,0,0,0,CHNO,NA,397.1005793,-0.932049879,NA,C17H19O10N,0,0.272727273,9,-1,-2,53.59411765,395.650968,0.349031961,0.235294118,0.588235294,1.117647059,0.058823529,0,NA,Lignin,Lignin,Other
521.1723127,2,0.5420840110740468,1.332842818,High,521.1723127,18,34,17,0,0,0,0,0,CHO,NA,522.1796427,-0.020077018,NA,C18H34O17,0,0,2,-15,-15,60.3,520.590367,0.40963296,0,0.944444444,1.888888889,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
450.1120449,2,0.5366432475491301,0.443974444,Insignificant,450.1120449,18,28,9,0,0,1,1,0,CHOSP,NA,451.1193749,0.347597735,NA,C18H28O9SP,0,0,5.5,-3.5,-5.5,80.88333333,449.6094458,0.39055423,-0.722222222,0.5,1.555555556,0,0.055555556,0,Protein,Protein,Lipid
357.1033956,2,0.5346812415271152,0.441000282,Insignificant,357.1033956,25,14,1,2,0,0,0,0,CHNO,NA,358.1107256,0.164685005,NA,C25H14ON2,0.772727273,0.777777778,20,19,17,67.14,356.7046508,0.295349242,-0.24,0.04,0.56,0.08,0,NA,Other,Cond Hydrocarbon,Other
405.2238844,2,0.5321122714652566,0.437171011,Insignificant,405.2238844,18,34,8,2,0,0,0,0,CHNO,NA,406.2312144,-0.874383168,NA,C18H34O8N2,0,0,3,-5,-7,79.3,404.7714078,0.228592209,-0.666666667,0.444444444,1.888888889,0.111111111,0,NA,Protein,Protein,Other
309.0039059,2,0.5310745974567542,0.435647278,Insignificant,309.0039059,16,6,7,0,0,0,0,0,CHO,NA,310.0112359,-0.549146151,NA,C16H6O7,0.777777778,0.84,14,7,7,46.05,308.6588694,0.341130622,0.5,0.4375,0.375,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
381.1299614,2,0.5306262922616902,1.394228388,High,381.1299614,17,22,8,2,0,0,0,0,CHNO,NA,382.1372914,-0.988851473,NA,C17H22O8N2,0,0.181818182,8,0,-2,60.3,380.7043883,0.29561172,0,0.470588235,1.294117647,0.117647059,0,NA,Lignin,Lignin,Other
515.1922367,2,0.5291028635267616,0.432791498,Insignificant,515.1922367,27,32,10,0,0,0,0,0,CHO,NA,516.1995667,-0.065976718,NA,C27H32O10,0.117647059,0.318181818,12,2,2,72.96666667,514.6169684,0.383031554,-0.444444444,0.37037037,1.185185185,0,0,NA,Lignin,Lignin,Other
373.0983395,2,0.5276875094078302,0.430770586,Insignificant,373.0983395,25,14,2,2,0,0,0,0,CHNO,NA,374.1056695,0.235846506,NA,C25H14O2N2,0.761904762,0.772727273,20,18,16,64.86,372.6817346,0.318265439,-0.16,0.08,0.56,0.08,0,NA,Other,Cond Hydrocarbon,Other
290.9933232,2,0.526788406605285,0.429502448,Insignificant,290.9933232,16,4,6,0,0,0,0,0,CHO,NA,292.0006532,-0.644533521,NA,C16H4O6,0.9,0.923076923,15,9,9,46.05,290.6683975,0.331602544,0.5,0.375,0.25,0,0,NA,Other,Cond Hydrocarbon,Other
395.1455992,2,0.525097071707405,0.427146772,Insignificant,395.1455992,18,24,8,2,0,0,0,0,CHNO,NA,396.1529292,-0.984764795,NA,C18H24O8N2,0,0.166666667,8,0,-2,63.46666667,394.7043761,0.295623906,-0.111111111,0.444444444,1.333333333,0.111111111,0,NA,Lignin,Lignin,Other
641.1154129,2,0.5250154713281561,1.425437394,High,641.1154129,30,26,16,0,0,0,0,0,CHO,NA,642.1227429,0.941491704,NA,C30H26O16,0.142857143,0.454545455,18,2,2,54.6,640.3995377,0.600462298,0.2,0.533333333,0.866666667,0,0,NA,Lignin,Lignin,Other
421.1249442,2,0.5243047957016722,1.429408914,High,421.1249442,19,22,9,2,0,0,0,0,CHNO,NA,422.1322742,-0.733551423,NA,C19H22O9N2,0,0.28,10,1,-1,57.3,420.65471230000003,0.345287675,0.105263158,0.473684211,1.157894737,0.105263158,0,NA,Lignin,Lignin,Other
427.2099748,2,0.5234381101596046,1.434204919,High,427.2099748,29,32,1,0,0,1,0,0,CHOS,NA,428.2173048,-0.313812682,NA,C29H32OS,0.444444444,0.454545455,14,13,12,87.81724138,426.7329483,0.267051674,-0.965517241,0.034482759,1.103448276,0,0,NA,Other,Unsat Hydrocarbon,Other
607.1731949,2,0.5217010325152017,0.422494947,Insignificant,607.1731949,21,36,20,0,0,0,0,0,CHO,NA,608.1805249,0.785586197,NA,C21H36O20,0,0,4,-16,-16,54.87142857,606.4952199,0.504780114,0.19047619,0.952380952,1.714285714,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
411.1405918,2,0.5209135956343944,0.421432374,Insignificant,411.1405918,18,24,9,2,0,0,0,0,CHNO,NA,412.1479218,-0.757310149,NA,C18H24O9N2,0,0.130434783,8,-1,-3,60.3,410.6815085,0.318491458,0,0.5,1.333333333,0.111111111,0,NA,Lignin,Lignin,Other
426.1038951,2,0.5189337360436059,1.459174405,High,426.1038951,18,21,11,1,0,0,0,0,CHNO,NA,427.1112251,-0.676478839,NA,C18H21O11N,0,0.217391304,9,-2,-3,53.96666667,425.6281037,0.371896316,0.222222222,0.611111111,1.166666667,0.055555556,0,NA,Lignin,Lignin,Other
551.2498714,2,0.517438727591221,1.467491779,High,551.2498714,28,40,11,0,0,0,0,0,CHO,NA,552.2572014,0.155324078,NA,C28H40O11,0,0.155555556,9,-2,-2,78.62142857,550.6343409,0.365659131,-0.642857143,0.392857143,1.428571429,0,0,NA,Lignin,Lignin,Other
473.1510237,2,0.5171819907914446,1.468907225,High,473.1510237,17,30,15,0,0,0,0,0,CHO,NA,474.1583537,-0.358790837,NA,C17H30O15,0,0,3,-12,-12,60.3,472.622699,0.37730096,0,0.882352941,1.764705882,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
599.1469517,2,0.5164128546648568,1.473100804,High,599.1469517,22,32,19,0,0,0,0,0,CHO,NA,600.1542817,0.748626213,NA,C22H32O19,0,0,7,-12,-12,52.52727273,598.4779389,0.522061139,0.272727273,0.863636364,1.454545455,0,0,NA,Other,Tannin,Other
391.048997,2,0.5155519922643588,1.477751465,High,391.048997,18,16,8,0,0,1,0,0,CHOS,NA,392.056327,-0.800932043,NA,C18H16O8S,0.222222222,0.461538462,11,3,2,57.13333333,390.6123482,0.387651804,0.111111111,0.444444444,0.888888889,0,0,NA,Lignin,Lignin,Other
599.1047354,2,0.5155445027186776,1.477791472,High,599.1047354,28,24,15,0,0,0,0,0,CHO,NA,600.1120654,0.819517541,NA,C28H24O15,0.153846154,0.463414634,17,2,2,54.19285714,598.4357697,0.5642303,0.214285714,0.535714286,0.857142857,0,0,NA,Lignin,Lignin,Other
531.1203401,2,0.5152868539359985,1.479150173,High,531.1203401,18,28,18,0,0,0,0,0,CHO,NA,532.1276701,0.098678266,NA,C18H28O18,0,0,5,-13,-13,47.63333333,530.5272864,0.472713617,0.444444444,1,1.555555556,0,0,NA,Carbohydrate,Carbohydrate,Other
402.1401806,2,0.515186475319256,0.413846446,Insignificant,402.1401806,17,25,10,1,0,0,0,0,CHNO,NA,403.1475106,-0.964855087,NA,C17H25O10N,0,0,6,-4,-5,63.65294118,401.6911473,0.308852718,-0.117647059,0.588235294,1.470588235,0.058823529,0,NA,Amino Sugar,Lignin,Other
366.1085567,2,0.5135891163813424,1.488032028,High,366.1085567,14,24,9,0,0,0,1,0,CHOP,NA,367.1158867,0.105724879,NA,C14H24O9P,0,0,3.5,-5.5,-6.5,82.69285714,365.6997566,0.300243385,-0.785714286,0.642857143,1.714285714,0,0.071428571,0,Amino Sugar,Amino Sugar,Other
643.188631,2,0.5130036300326529,1.491073782,High,643.188631,24,39,17,1,0,0,1,0,CHNOP,NA,644.195961,0.538074183,NA,C24H39O17NP,0,0,6.5,-10.5,-12.5,68.6125,642.4704408,0.529559171,-0.291666667,0.708333333,1.625,0.041666667,0.041666667,1,Carbohydrate;Amino Sugar,Carbohydrate,Other
591.1780599,2,0.5092431302775924,0.406181509,Insignificant,591.1780599,21,36,19,0,0,0,0,0,CHO,NA,592.1853899,0.434601212,NA,C21H36O19,0,0,4,-15,-15,57.58571429,590.5179452,0.482054803,0.095238095,0.904761905,1.714285714,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
380.15584,2,0.5089228725880705,1.512266777,High,380.15584,15,27,10,1,0,0,0,0,CHNO,NA,381.16317,-0.99592426,NA,C15H27O10N,0,0,3,-7,-8,67.9,379.7313546,0.268645407,-0.266666667,0.666666667,1.8,0.066666667,0,NA,Amino Sugar,Amino Sugar,Other
623.2045098,2,0.5087230915999981,0.405522811,Insignificant,623.2045098,22,40,20,0,0,0,0,0,CHO,NA,624.2118398,0.788973387,NA,C22H40O20,0,0,3,-17,-17,60.3,622.5086341,0.491365923,0,0.909090909,1.818181818,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
452.1559707,2,0.5080887154875582,1.51660029,High,452.1559707,21,27,10,1,0,0,0,0,CHNO,NA,453.1633007,-0.549371659,NA,C21H27O10N,0,0.2,9,-1,-2,65.72857143,451.6510893,0.348910696,-0.19047619,0.476190476,1.285714286,0.047619048,0,NA,Lignin,Lignin,Other
519.1566681,2,0.5065722540744244,1.52442634,High,519.1566681,18,32,17,0,0,0,0,0,CHO,NA,520.1639981,-0.039310843,NA,C18H32O17,0,0,3,-14,-14,57.13333333,518.5769731,0.423026874,0.111111111,0.944444444,1.777777778,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
515.1406308,2,0.5041532714576422,1.536881196,High,515.1406308,22,28,14,0,0,0,0,0,CHO,NA,516.1479608,0.003203171,NA,C22H28O14,0,0.133333333,9,-5,-5,60.3,514.5654202,0.43457983,0,0.636363636,1.272727273,0,0,NA,Lignin,Lignin,Other
345.1033989,2,0.503701270830477,0.399264733,Insignificant,345.1033989,24,14,1,2,0,0,0,0,CHNO,NA,346.1107289,0.179818723,NA,C24H14ON2,0.761904762,0.76744186,19,18,16,67.425,344.7180534,0.281946638,-0.25,0.041666667,0.583333333,0.083333333,0,NA,Other,Cond Hydrocarbon,Other
446.1301925,2,0.5035974960698749,1.539728928,High,446.1301925,18,25,12,1,0,0,0,0,CHNO,NA,447.1375225,-0.461495184,NA,C18H25O12N,0,0,7,-5,-6,57.13333333,445.6320395,0.367960458,0.111111111,0.666666667,1.388888889,0.055555556,0,NA,Amino Sugar,Tannin,Other
605.1152513,2,0.5035040483242061,1.540202535,High,605.1152513,27,26,16,0,0,0,0,0,CHO,NA,606.1225813,0.730814951,NA,C27H26O16,0,0.368421053,15,-1,-1,53.96666667,604.4395742,0.560425795,0.222222222,0.592592593,0.962962963,0,0,NA,Lignin,Lignin,Other
379.0547402,2,0.5023342880855346,1.546076628,High,379.0547402,23,12,2,2,0,1,0,0,CHNOS,NA,380.0620702,0.181509179,NA,C23H12O2N2S,0.777777778,0.789473684,19,17,14,60.3,378.6314843,0.368515709,0,0.086956522,0.52173913,0.086956522,0,NA,Other,Cond Hydrocarbon,Other
647.1623503,2,0.5008818974228111,1.553329137,High,647.1623503,30,32,16,0,0,0,0,0,CHO,NA,648.1696803,0.913032708,NA,C30H32O16,0,0.318181818,15,-1,-1,60.3,646.439723,0.560276962,0,0.533333333,1.066666667,0,0,NA,Lignin,Lignin,Other
569.1303359,2,0.4996766305399609,0.394356292,Insignificant,569.1303359,28,26,13,0,0,0,0,0,CHO,NA,570.1376659,0.455691478,NA,C28H26O13,0.2,0.441860465,16,3,3,60.3,568.4948399,0.505160117,0,0.464285714,0.928571429,0,0,NA,Lignin,Lignin,Other
371.1190437,2,0.498211529320268,0.392597507,Insignificant,371.1190437,26,16,1,2,0,0,0,0,CHNO,NA,372.1263737,0.153192425,NA,C26H16ON2,0.739130435,0.744680851,20,19,17,69.06923077,370.7046489,0.29535114,-0.307692308,0.038461538,0.615384615,0.076923077,0,NA,Other,Cond Hydrocarbon,Other
404.0983577,2,0.49514286461824164,1.582164246,High,404.0983577,19,19,9,1,0,0,0,0,CHNO,NA,405.1056877,-0.856819613,NA,C19H19O9N,0.111111111,0.407407407,11,2,1,57.3,403.6471379,0.352862136,0.105263158,0.473684211,1,0.052631579,0,NA,Lignin,Lignin,Other
561.1673615,2,0.4948838276902334,1.58346974,High,561.1673615,20,34,18,0,0,0,0,0,CHO,NA,562.1746915,0.219981512,NA,C20H34O18,0,0,4,-14,-14,57.45,560.540757,0.459242989,0.1,0.9,1.7,0,0,NA,Carbohydrate,Carbohydrate,Carbohydrate
433.182515,2,0.4939959326609624,0.387616696,Insignificant,433.182515,18,30,10,2,0,0,0,0,CHNO,NA,434.189845,-0.58431445,NA,C18H30O10N2,0,0,5,-5,-7,66.63333333,432.6988195,0.301180466,-0.222222222,0.555555556,1.666666667,0.111111111,0,NA,Amino Sugar,Amino Sugar,Other
603.1360035,2,0.49366111323036177,1.589580314,High,603.1360035,28,28,15,0,0,0,0,0,CHO,NA,604.1433335,0.761012257,NA,C28H28O15,0,0.365853659,15,0,0,58.26428571,602.4625365,0.53746355,0.071428571,0.535714286,1,0,0,NA,Lignin,Lignin,Other
565.2655663,2,0.49331336016712934,0.386821897,Insignificant,565.2655663,29,42,11,0,0,0,0,0,CHO,NA,566.2728963,0.230601718,NA,C29H42O11,0,0.14893617,9,-2,-2,79.95517241,564.6343857,0.365614281,-0.689655172,0.379310345,1.448275862,0,0,NA,Lignin,Lignin,Other
424.059998,2,0.49123580662011956,0.384429772,Insignificant,424.059998,15,22,10,0,0,1,1,0,CHOSP,NA,425.067328,0.342290062,NA,C15H22O10SP,0,0,5.5,-4.5,-6.5,69.8,423.5864888,0.413511182,-0.333333333,0.666666667,1.466666667,0,0.066666667,0,Amino Sugar,Tannin,Other
413.1562024,2,0.49051315641027926,0.383606968,Insignificant,413.1562024,18,26,9,2,0,0,0,0,CHNO,NA,414.1635324,-0.848979427,NA,C18H26O9N2,0,0.043478261,7,-2,-4,63.46666667,412.6948685,0.305131507,-0.111111111,0.5,1.444444444,0.111111111,0,NA,Lignin,Lignin,Other
611.1984918,2,0.4894335505103564,0.382389526,Insignificant,611.1984918,28,36,15,0,0,0,0,0,CHO,NA,612.2058218,0.568099396,NA,C28H36O15,0,0.170731707,11,-4,-4,66.40714286,610.5160221,0.483977896,-0.214285714,0.535714286,1.285714286,0,0,NA,Lignin,Lignin,Other
501.2129285,2,0.48911729485410826,0.382036079,Insignificant,501.2129285,27,34,9,0,0,0,0,0,CHO,NA,502.2202585,-0.154710292,NA,C27H34O9,0.111111111,0.288888889,11,2,2,77.18888889,500.6532697,0.346730334,-0.592592593,0.333333333,1.259259259,0,0,NA,Lignin,Lignin,Other
305.0089843,2,0.48521888284208403,0.377735157,Insignificant,305.0089843,17,6,6,0,0,0,0,0,CHO,NA,306.0163143,-0.579009046,NA,C17H6O6,0.818181818,0.857142857,15,9,9,50.24117647,304.6684085,0.331591457,0.352941176,0.352941176,0.352941176,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
400.0881496,2,0.48495997406390245,1.6336343,High,400.0881496,16,19,11,1,0,0,0,0,CHNO,NA,401.0954796,-0.958362433,NA,C16H19O11N,0,0.157894737,8,-3,-4,49.6125,399.6414076,0.358592402,0.375,0.6875,1.1875,0.0625,0,NA,Tannin,Tannin,Other
391.1718329,2,0.483396915717924,0.375754911,Insignificant,391.1718329,16,28,9,2,0,0,0,0,CHNO,NA,392.1791629,-0.946310164,NA,C16H28O9N2,0,0,4,-5,-7,67.425,390.7350469,0.264953063,-0.25,0.5625,1.75,0.125,0,NA,Amino Sugar,Amino Sugar,Other
605.1727449,2,0.4827881412762479,1.644799889,High,605.1727449,25,34,17,0,0,0,0,0,CHO,NA,606.1800749,0.695633586,NA,C25H34O17,0,0.03030303,9,-8,-8,60.3,604.4970036,0.502996393,0,0.68,1.36,0,0,NA,Amino Sugar,Tannin,Other
381.1034055,2,0.48195526899785124,0.374205694,Insignificant,381.1034055,27,14,1,2,0,0,0,0,CHNO,NA,382.1107355,0.180184111,NA,C27H14ON2,0.791666667,0.795918367,22,21,19,66.63333333,380.677862,0.322137967,-0.222222222,0.037037037,0.518518519,0.074074074,0,NA,Other,Cond Hydrocarbon,Other
402.0827411,2,0.48105373356508707,1.653696654,High,402.0827411,19,17,9,1,0,0,0,0,CHNO,NA,403.0900711,-0.777914963,NA,C19H17O9N,0.222222222,0.481481481,12,3,2,54.3,401.6337719,0.366228081,0.210526316,0.473684211,0.894736842,0.052631579,0,NA,Lignin,Lignin,Other
292.1014672,2,0.48097061797302154,0.37315818,Insignificant,292.1014672,15,19,3,1,0,1,0,0,CHNOS,NA,293.1087972,0.614635124,NA,C15H19O3NS,0.2,0.304347826,7,4,2,75.5,291.7753041,0.224695908,-0.533333333,0.2,1.266666667,0.066666667,0,NA,Other,Lignin,Other
491.1405247,2,0.4803321290868269,0.372484935,Insignificant,491.1405247,20,28,14,0,0,0,0,0,CHO,NA,492.1478547,-0.212313206,NA,C20H28O14,0,0,7,-7,-7,60.3,490.5921128,0.407887198,0,0.7,1.4,0,0,NA,Amino Sugar,Tannin,Other
595.2763621,2,0.47891917630551617,0.371009003,Insignificant,595.2763621,30,44,12,0,0,0,0,0,CHO,NA,596.2836921,0.587144207,NA,C30H44O12,0,0.125,9,-3,-3,79.3,594.6116712,0.388328804,-0.666666667,0.4,1.466666667,0,0,NA,Protein,Lignin,Other
383.1190694,2,0.47700594763448934,0.369032467,Insignificant,383.1190694,27,16,1,2,0,0,0,0,CHNO,NA,384.1263994,0.215337013,NA,C27H16ON2,0.75,0.755102041,21,20,18,68.74444444,382.6912752,0.308724776,-0.296296296,0.037037037,0.592592593,0.074074074,0,NA,Other,Cond Hydrocarbon,Other
533.1512036,2,0.4751562619614178,0.367143517,Insignificant,533.1512036,22,30,15,0,0,0,0,0,CHO,NA,534.1585336,0.018210359,NA,C22H30O15,0,0.034482759,8,-7,-7,60.3,532.5558822,0.444117797,0,0.681818182,1.363636364,0,0,NA,Amino Sugar,Tannin,Other
507.2962792,2,0.47454367498598393,0.366523973,Insignificant,507.2962792,28,44,8,0,0,0,0,0,CHO,NA,508.3036092,-0.123476554,NA,C28H44O8,0,0.125,7,-1,-1,88.8,506.7298276,0.270172357,-1,0.285714286,1.571428571,0,0,NA,Lipid,Lipid,Other
650.1873571,2,0.4735933317155486,1.692392046,High,650.1873571,33,33,13,1,0,0,0,0,CHNO,NA,651.1946871,-0.854773785,NA,C33H33O13N,0.210526316,0.411764706,18,5,4,63.75454545,649.4613521,0.538647911,-0.121212121,0.393939394,1,0.03030303,0,NA,Lignin,Lignin,Other
561.1461635,2,0.47158271685424213,0.363562429,Insignificant,561.1461635,23,30,16,0,0,0,0,0,CHO,NA,562.1534935,0.097838066,NA,C23H30O16,0,0.066666667,9,-7,-7,57.82173913,560.5195827,0.480417319,0.086956522,0.695652174,1.304347826,0,0,NA,Other,Tannin,Other
